id,name,timezone,street,city,state,zip,phone,url,latitude,longitude,state_name
3916,Little Rock,America/Chicago,1101 South Broadway Street,Little Rock,AR,72202,501-370-9626,us/ar/little-rock/1101-south-broadway-street/store-3916,34.73844626,-92.27667592,Arkansas
5928,Portageville,America/Chicago,160 East State Highway 162,Portageville,MO,63873,573-379-3255,us/mo/portageville/160-east-state-highway-162/store-5928,36.42405597,-89.69157682,Missouri
6641,Oakley,America/Chicago,3689 Us 40,Oakley,KS,67748,785-671-8687,us/ks/oakley/3689-us-40/store-6641,39.11885757,-100.8125222,Kansas
1120,Hot Springs,America/Chicago,1510 Albert Pike,Hot Springs,AR,71913,501-623-5599,us/ar/hot-springs/1510-albert-pike/store-1120,34.49325624,-93.08743515,Arkansas
6563,East Prairie,America/Chicago,201 Prairie Drive,East Prairie,MO,63845,573-649-7100,us/mo/east-prairie/201-prairie-drive/store-6563,36.78563534,-89.38515249,Missouri
4381,Hot Springs,America/Chicago,1515 Malvern Avenue,Hot Springs,AR,71901,501-321-9944,us/ar/hot-springs/1515-malvern-avenue/store-4381,34.49612783,-93.03790279,Arkansas
3693,Hot Springs,America/Chicago,1528 Airport Road,Hot Springs,AR,71913,5015310395,us/ar/hot-springs/1528-airport-road/store-3693,34.46964078,-93.13707545,Arkansas
4012,Little Rock,America/Chicago,10500 Stagecoach Road,Little Rock,AR,72210,501-407-0882,us/ar/little-rock/10500-stagecoach-road/store-4012,34.6563694,-92.42697629,Arkansas
3818,Little Rock,America/Chicago,10200 Mabelvale Plaza Dr,Little Rock,AR,72209,501-562-7494,us/ar/little-rock/10200-mabelvale-plaza-dr/store-3818,34.66963701,-92.37969699,Arkansas
1100,Hot Springs,America/Chicago,3000 Central Avenue,Hot Springs,AR,71913,501-321-9933,us/ar/hot-springs/3000-central-avenue/store-1100,34.48035163,-93.06012355,Arkansas
2386,Little Rock,America/Chicago,8100 Geyer Springs,Little Rock,AR,72209,501-562-4817,us/ar/little-rock/8100-geyer-springs/store-2386,34.67641415,-92.34451153,Arkansas
5346,Pearcy,America/Chicago,112 Westwego Terrace,Pearcy,AR,71964,501-767-2661,us/ar/pearcy/112-westwego-terrace/store-5346,34.44448575,-93.19773926,Arkansas
4775,Benton,America/Chicago,1815 Highway 5 North,Benton,AR,72019,501-316-2441,us/ar/benton/1815-highway-5-north/store-4775,34.61087958,-92.53576937,Arkansas
3082,Weatherford,America/Chicago,208 E. Main Street,Weatherford,OK,73096,580-772-5424,us/ok/weatherford/208-e--main-street/store-3082,35.5256275,-98.70563775,Oklahoma
1711,Bryant,America/Chicago,2013 North Reynolds Road,Bryant,AR,72022,501-847-0700,us/ar/bryant/2013-north-reynolds-road/store-1711,34.61327717,-92.49836238,Arkansas
2706,Pauls Valley,America/Chicago,201 N. Pine Street,Pauls Valley,OK,73075,405-238-3301,us/ok/pauls-valley/201-n--pine-street/store-2706,34.73840334,-97.2246936,Oklahoma
1723,Chickasha,America/Chicago,428 S. Fourth Street,Chickasha,OK,73018,405-224-0249,us/ok/chickasha/428-s--fourth-street/store-1723,35.04678999,-97.93732435,Oklahoma
4199,Manila,America/Chicago,747 Fleeman,Manila,AR,72442,870-561-8787,us/ar/manila/747-fleeman/store-4199,35.87255979,-90.17682061,Arkansas
3291,Hot Springs,America/Chicago,4520 Central Avenue,Hot Springs,AR,71913,5014310255,us/ar/hot-springs/4520-central-avenue/store-3291,34.45089158,-93.07983444,Arkansas
1606,Benton,America/Chicago,1703 Military Road,Benton,AR,72015,501-778-5111,us/ar/benton/1703-military-road/store-1606,34.58027964,-92.57298544,Arkansas
5817,Pauls Valley,America/Chicago,2505 West Grant Street,Pauls Valley,OK,73075,405-207-9620,us/ok/pauls-valley/2505-west-grant-street/store-5817,34.74024597,-97.25736558,Oklahoma
6591,Hot Springs,America/Chicago,3701 Malvern Avenue,Hot Springs,AR,71901,501-701-4750,us/ar/hot-springs/3701-malvern-avenue/store-6591,34.4641122,-92.97001842,Arkansas
1160,Lonoke,America/Chicago,1696 North Center Street,Lonoke,AR,72086,501-676-7275,us/ar/lonoke/1696-north-center-street/store-1160,34.80136163,-91.89019125,Arkansas
5431,Haskell,America/Chicago,5997 Highway 67,Haskell,AR,72015,501-860-7111,us/ar/haskell/5997-highway-67/store-5431,34.53100461,-92.64514424,Arkansas
2134,Glenwood,America/Chicago,262 Highway 70 East,Glenwood,AR,71943,870-356-2627,us/ar/glenwood/262-highway-70-east/store-2134,34.32865438,-93.53306204,Arkansas
1496,Atoka,America/Chicago,610 South Mississippi,Atoka,OK,74525,580-889-3161,us/ok/atoka/610-south-mississippi/store-1496,34.38021848,-96.13020974,Oklahoma
2358,Lindsay,America/Chicago,408 W. Cherokee,Lindsay,OK,73052,405-428-3461,us/ok/lindsay/408-w--cherokee/store-2358,34.83734067,-97.60917217,Oklahoma
1087,Gosnell,America/Chicago,100 Terrace Drive,Gosnell,AR,72315,870-532-5028,us/ar/gosnell/100-terrace-drive/store-1087,35.95868689,-89.96547989,Arkansas
3120,Wynnewood,America/Chicago,803 S. Dean A. Mcgee,Wynnewood,OK,73098,405-665-2580,us/ok/wynnewood/803-s--dean-a--mcgee/store-3120,34.6364114,-97.1687304,Oklahoma
4395,Carlisle,America/Chicago,1495 North Bankhead,Carlisle,AR,72024,501-508-2077,us/ar/carlisle/1495-north-bankhead/store-4395,34.79567894,-91.75127327,Arkansas
4356,Mattoon,America/Chicago,601 Lake Land Blvd,Mattoon,IL,61938,217-258-8012,us/il/mattoon/601-lake-land-blvd/store-4356,39.47700744,-88.37704764,Illinois
5142,Lepanto,America/Chicago,327 W. Broad Street,Lepanto,AR,72354,870-475-2818,us/ar/lepanto/327-w--broad-street/store-5142,35.61304348,-90.33688144,Arkansas
5960,East End,America/Chicago,20864 Arch Street Pike,East End,AR,72065,501-261-7340,us/ar/east-end/20864-arch-street-pike/store-5960,34.55957374,-92.33598224,Arkansas
1747,Caruthersville,America/Chicago,1233 West Third Street,Caruthersville,MO,63830,573-333-0495,us/mo/caruthersville/1233-west-third-street/store-1747,36.19913789,-89.66666007,Missouri
1549,Antlers,America/Chicago,607 E. Main,Antlers,OK,74523,580-298-5596,us/ok/antlers/607-e--main/store-1549,34.23225944,-95.61333843,Oklahoma
1010,Blytheville,America/Chicago,711 North 6Th Street,Blytheville,AR,72315,870-763-9304,us/ar/blytheville/711-north-6th-street/store-1010,35.93394475,-89.9104558,Arkansas
3791,Rockport,America/Chicago,1627 Highway 270 West,Rockport,AR,72104,501-337-4100,us/ar/rockport/1627-highway-270-west/store-3791,34.38521589,-92.8273675,Arkansas
5219,Tiptonville,America/Chicago,640 Carl Perkins Parkway,Tiptonville,TN,38079,731-253-0000,us/tn/tiptonville/640-carl-perkins-parkway/store-5219,36.37071424,-89.46744204,Tennessee
2863,Sulphur,America/Chicago,1322 W. Broadway,Sulphur,OK,73086,580-622-6262,us/ok/sulphur/1322-w--broadway/store-2863,34.50673021,-96.98445283,Oklahoma
1511,Anadarko,America/Chicago,902 W. Petree,Anadarko,OK,73005,405-247-9211,us/ok/anadarko/902-w--petree/store-1511,35.0573758,-98.25831638,Oklahoma
3095,Wynne,America/Chicago,1771 N. Falls Boulevard,Wynne,AR,72396,870-238-9611,us/ar/wynne/1771-n--falls-boulevard/store-3095,35.24131469,-90.78353562,Arkansas
1026,Blytheville,America/Chicago,1010 E. Main,Blytheville,AR,72315,870-763-2601,us/ar/blytheville/1010-e--main/store-1026,35.92867579,-89.88270012,Arkansas
3971,Colby,America/Chicago,1835 S Range Avenue,Colby,KS,67701,785-462-7138,us/ks/colby/1835-s-range-avenue/store-3971,39.37144239,-101.0539741,Kansas
1720,Clinton,America/Chicago,1415 West Gary Blvd.,Clinton,OK,73601,580-323-5484,us/ok/clinton/1415-west-gary-blvd/store-1720,35.51574274,-98.97814081,Oklahoma
1092,Garden City,America/Chicago,1313 East Kansas Avenue,Garden City,KS,67846,620-276-3838,us/ks/garden-city/1313-east-kansas-avenue/store-1092,37.97543058,-100.8574674,Kansas
1922,Davis,America/Chicago,609 East Main,Davis,OK,73030,580-369-2367,us/ok/davis/609-east-main/store-1922,34.50627378,-97.11531403,Oklahoma
1081,Garden City,America/Chicago,1212 Jones Street,Garden City,KS,67846,620-275-6414,us/ks/garden-city/1212-jones-street/store-1081,37.9752794,-100.8848292,Kansas
3775,Harrisburg,America/Chicago,610 South Commercial,Harrisburg,IL,62946,618-253-4070,us/il/harrisburg/610-south-commercial/store-3775,37.73005303,-88.53529193,Illinois
1645,Brinkley,America/Chicago,1305 N Charlyne Ave,Brinkley,AR,72021,870-734-2434,us/ar/brinkley/1305-n-charlyne-ave/store-1645,34.9042954,-91.1990131,Arkansas
4258,Champaign,America/Chicago,601 North Mattis Avenue,Champaign,IL,61821,217-356-1230,us/il/champaign/601-north-mattis-avenue/store-4258,40.12136306,-88.27754974,Illinois
4011,England,America/Chicago,1003 East Fordyce Street,England,AR,72046,501-842-2111,us/ar/england/1003-east-fordyce-street/store-4011,34.54691132,-91.9585891,Arkansas
2641,Osceola,America/Chicago,1480 W. Keiser Avenue,Osceola,AR,72370,870-563-3189,us/ar/osceola/1480-w--keiser-avenue/store-2641,35.69845896,-89.99385171,Arkansas
4579,Savoy,America/Chicago,101 Calvin Street,Savoy,IL,61874,217-359-8901,us/il/savoy/101-calvin-street/store-4579,40.05836191,-88.25139805,Illinois
1884,De Queen,America/Chicago,823 E. Collin Raye Drive,De Queen,AR,71832,870-642-8256,us/ar/de-queen/823-e--collin-raye-drive/store-1884,34.04602362,-94.32756101,Arkansas
5100,Carnegie,America/Chicago,820 Oklahoma Street,Carnegie,OK,73015,580-654-2323,us/ok/carnegie/820-oklahoma-street/store-5100,35.10524132,-98.59147825,Oklahoma
1643,Broken Bow,America/Chicago,803 S. Park Drive,Broken Bow,OK,74728,580-584-9550,us/ok/broken-bow/803-s--park-drive/store-1643,34.01875188,-94.73903686,Oklahoma
5010,North Platte,America/Chicago,1850 S. Jeffers,North Platte,NE,69101,308-534-2610,us/ne/north-platte/1850-s--jeffers/store-5010,41.11692464,-100.7647663,Nebraska
4307,Murfreesboro,America/Chicago,325 E 13Th,Murfreesboro,AR,71958,870-285-2972,us/ar/murfreesboro/325-e-13th/store-4307,34.07057913,-93.68534647,Arkansas
2491,Metropolis,America/Chicago,1403 E. Fifth Street,Metropolis,IL,62960,618-524-7973,us/il/metropolis/1403-e--fifth-street/store-2491,37.14766314,-88.71391565,Illinois
6379,Valliant,America/Chicago,1001 West Wilson,Valliant,OK,74764,580-933-9000,us/ok/valliant/1001-west-wilson/store-6379,34.004225,-95.103495,Oklahoma
2005,Forrest City,America/Chicago,1811 North Division,Forrest City,AR,72335,870-633-6350,us/ar/forrest-city/1811-north-division/store-2005,35.027277,-90.790349,Arkansas
3014,Tishomingo,America/Chicago,402 E. Main,Tishomingo,OK,73460,580-371-9518,us/ok/tishomingo/402-e--main/store-3014,34.2324591,-96.67399184,Oklahoma
1764,Cordell,America/Chicago,1312 Glen English Road,Cordell,OK,73632,580-832-3536,us/ok/cordell/1312-glen-english-road/store-1764,35.30380482,-98.98797445,Oklahoma
1268,Sheridan,America/Chicago,613 W. Center Street,Sheridan,AR,72150,870-484-4180,us/ar/sheridan/613-w--center-street/store-1268,34.30677837,-92.40770437,Arkansas
2143,Hugo,America/Chicago,1210 E. Jackson,Hugo,OK,74743,580-326-6335,us/ok/hugo/1210-e--jackson/store-2143,34.01023452,-95.49865052,Oklahoma
5556,Paducah,America/Chicago,5240 Us Highway 60 West,Paducah,KY,42001,270-442-2881,us/ky/paducah/5240-us-highway-60-west/store-5556,37.071679,-88.700955,Kentucky
1488,Sdi 1488 Arkadelphia Ar,America/Chicago,303 N. Tenth Street,Arkadelphia,AR,71923,870-246-5873,us/ar/arkadelphia/303-n--tenth-street/store-1488,34.12332717,-93.05756338,Arkansas
5634,Apache,America/Chicago,909 South Cob Lake,Apache,OK,73006,580-588-5083,us/ok/apache/909-south-cob-lake/store-5634,34.88685282,-98.36592257,Oklahoma
2466,Marlow,America/Chicago,908 N. Broadway,Marlow,OK,73055,580-658-6224,us/ok/marlow/908-n--broadway/store-2466,34.65783482,-97.95738861,Oklahoma
2781,Paducah,America/Chicago,2902 Park Avenue,Paducah,KY,42001,270-443-4655,us/ky/paducah/2902-park-avenue/store-2781,37.08301405,-88.63997146,Kentucky
3299,Lone Oak,America/Chicago,2070 Lone Oak Road,Lone Oak,KY,42003,270-534-1908,us/ky/lone-oak/2070-lone-oak-road/store-3299,37.04792687,-88.65374968,Kentucky
3886,Dyersburg,America/Chicago,1525 Hwy 51 Bypass North,Dyersburg,TN,38024,731-287-1100,us/tn/dyersburg/1525-hwy-51-bypass-north/store-3886,36.04695635,-89.40727472,Tennessee
4672,Elgin,America/Chicago,7457 Us Highway 277,Elgin,OK,73538,580-492-5066,us/ok/elgin/7457-us-highway-277/store-4672,34.78181565,-98.29991609,Oklahoma
3059,Union City,America/Chicago,416 Reelfoot Avenue,Union City,TN,38261,731-885-6912,us/tn/union-city/416-reelfoot-avenue/store-3059,36.41489792,-89.05515432,Tennessee
2237,Idabel,America/Chicago,1600 E. Washington,Idabel,OK,74745,580-286-2253,us/ok/idabel/1600-e--washington/store-2237,33.89506325,-94.80779663,Oklahoma
1886,Dyersburg,America/Chicago,1906 St John N Hwy 51,Dyersburg,TN,38024,731-285-4155,us/tn/dyersburg/1906-st-john-n-hwy-51/store-1886,36.04946553,-89.36733865,Tennessee
3740,Nashville,America/Chicago,1220 S. 4Th Street,Nashville,AR,71852,870-845-0258,us/ar/nashville/1220-s--4th-street/store-3740,33.93260314,-93.85148988,Arkansas
3391,Newbern,America/Chicago,123 East Highway 77,Newbern,TN,38059,731-627-0155,us/tn/newbern/123-east-highway-77/store-3391,36.12098341,-89.26172197,Tennessee
2745,Paducah,America/Chicago,3260 Irving Cobb Drive,Paducah,KY,42003,270-443-8862,us/ky/paducah/3260-irving-cobb-drive/store-2745,37.05238935,-88.5679665,Kentucky
2860,Stuttgart,America/Chicago,1121 South Main Street,Stuttgart,AR,72160,870-673-8700,us/ar/stuttgart/1121-south-main-street/store-2860,34.49229662,-91.55241593,Arkansas
1312,White Hall,America/Chicago,8601 Dollarway Road,White Hall,AR,71602,870-247-1500,us/ar/white-hall/8601-dollarway-road/store-1312,34.27741446,-92.09206738,Arkansas
1880,Duncan,America/Chicago,2111 N Highway 81,Duncan,OK,73533,580-252-5900,us/ok/duncan/2111-n-highway-81/store-1880,34.53186196,-97.96753876,Oklahoma
1881,Durant,America/Chicago,1111 N First Street,Durant,OK,74701,580-924-5050,us/ok/durant/1111-n-first-street/store-1881,34.00110156,-96.37326079,Oklahoma
2470,Madill,America/Chicago,708 N. First Street,Madill,OK,73446,580-795-5523,us/ok/madill/708-n--first-street/store-2470,34.09735317,-96.77443184,Oklahoma
1951,Elk City,America/Chicago,801 W. Third Street,Elk City,OK,73644,580-225-2432,us/ok/elk-city/801-w--third-street/store-1951,35.41203063,-99.4135805,Oklahoma
2533,Marion,America/Chicago,139 Block Street,Marion,AR,72364,870-739-3355,us/ar/marion/139-block-street/store-2533,35.2092331,-90.20442591,Arkansas
3866,Ardmore,America/Chicago,2504 North Commerce,Ardmore,OK,73401,580-224-9122,us/ok/ardmore/2504-north-commerce/store-3866,34.20134772,-97.14227669,Oklahoma
5680,Durant,America/Chicago,3619 West Main Street,Durant,OK,74701,580-920-2206,us/ok/durant/3619-west-main-street/store-5680,33.99869445,-96.41198494,Oklahoma
2804,Ripley,America/Chicago,171 S. Washington,Ripley,TN,38063,731-635-4646,us/tn/ripley/171-s--washington/store-2804,35.74576748,-89.53305901,Tennessee
1003,Ardmore,America/Chicago,1101 Grand Avenue,Ardmore,OK,73401,580-223-7050,us/ok/ardmore/1101-grand-avenue/store-1003,34.18026375,-97.1415843,Oklahoma
5403,Medicine Park,America/Chicago,24125 South Highway 49,Lawton,OK,73507,580-529-2276,us/ok/lawton/24125-south-highway-49/store-5403,34.71439227,-98.4024085,Oklahoma
6636,Dekalb,America/Chicago,1115 West Lincoln Highway,Dekalb,IL,60115,815-901-0934,us/il/dekalb/1115-west-lincoln-highway/store-6636,41.9313,-88.7742,Illinois
1089,Gurdon,America/Chicago,508 North Elm Street,Gurdon,AR,71743,870-353-2573,us/ar/gurdon/508-north-elm-street/store-1089,33.92503079,-93.15130495,Arkansas
3779,Pine Bluff,America/Chicago,3410 Camden Road,Pine Bluff,AR,71603,870-879-6338,us/ar/pine-bluff/3410-camden-road/store-3779,34.19486992,-92.05870137,Arkansas
2480,Marianna,America/Chicago,86 Forrest Avenue,Marianna,AR,72360,870-295-6600,us/ar/marianna/86-forrest-avenue/store-2480,34.7758978,-90.77169195,Arkansas
2576,Mayfield,America/Chicago,1002 Paris Road,Mayfield,KY,42066,270-247-9530,us/ky/mayfield/1002-paris-road/store-2576,36.72955918,-88.63102986,Kentucky
3301,Liberal,America/Chicago,7 Medical Lane,Liberal,KS,67901,620-624-3386,us/ks/liberal/7-medical-lane/store-3301,37.05542573,-100.9228376,Kansas
3087,West Memphis,America/Chicago,120 West Broadway,West Memphis,AR,72301,870-732-4452,us/ar/west-memphis/120-west-broadway/store-3087,35.14606795,-90.18705847,Arkansas
1763,Covington,America/Chicago,710 Highway 51 N.,Covington,TN,38019,901-476-1307,us/tn/covington/710-highway-51-n/store-1763,35.57098471,-89.6454522,Tennessee
2703,Pine Bluff,America/Chicago,2407 S Olive Street,Pine Bluff,AR,71601,870-535-8666,us/ar/pine-bluff/2407-s-olive-street/store-2703,34.20477418,-92.00651857,Arkansas
4034,Atoka,America/Chicago,11050 Highway 51 South #13,Atoka,TN,38004,901-837-1614,us/tn/atoka/11050-highway-51-south-#13/store-4034,35.4475843,-89.783518,Tennessee
3241,Lone Grove,America/Chicago,16864 Highway 70,Lone Grove,OK,73443,580-657-2098,us/ok/lone-grove/16864-highway-70/store-3241,34.17329394,-97.26198167,Oklahoma
2543,Millington,America/Chicago,8097 Highway 51 N.,Millington,TN,38053,901-872-0088,us/tn/millington/8097-highway-51-n/store-2543,35.34762656,-89.90420222,Tennessee
5261,Calera,America/Chicago,713 N. Service Road,Calera,OK,74730,580-931-7777,us/ok/calera/713-n--service-road/store-5261,33.93880498,-96.42262995,Oklahoma
4967,Kingston,America/Chicago,705 Highway 70 East,Kingston,OK,73439,580-564-4666,us/ok/kingston/705-highway-70-east/store-4967,33.99892127,-96.70765289,Oklahoma
2189,Sdi 2189 Healdton Ok,America/Chicago,301 East Main Street,Healdton,OK,73438,580-229-0010,us/ok/healdton/301-east-main-street/store-2189,34.23330842,-97.48259471,Oklahoma
1158,Lawton,America/Chicago,2302 E. Gore Boulevard,Lawton,OK,73507,580-355-0366,us/ok/lawton/2302-e--gore-boulevard/store-1158,34.60919513,-98.36088002,Oklahoma
2456,Martin,America/Chicago,413 N. Lindel,Martin,TN,38237,731-587-6717,us/tn/martin/413-n--lindel/store-2456,36.3521311,-88.8483974,Tennessee
2380,Lawton,America/Chicago,1609 Nw Sheridan Rd,Lawton,OK,73505,580-699-7700 ,us/ok/lawton/1609-nw-sheridan-rd/store-2380,34.625814,-98.421905,Oklahoma
1239,Prescott,America/Chicago,1245 West 1St Street North,Prescott,AR,71857,870-887-6666,us/ar/prescott/1245-west-1st-street-north/store-1239,33.8086244,-93.37656052,Arkansas
2158,Hobart,America/Chicago,1025 S. Washington,Hobart,OK,73651,580-726-5595,us/ok/hobart/1025-s--washington/store-2158,35.016002,-99.094908,Oklahoma
2349,Lawton,America/Chicago,6101 Cache Road,Lawton,OK,73505,580-699-5344,us/ok/lawton/6101-cache-road/store-2349,34.62402501,-98.46612626,Oklahoma
4624,Comanche,America/Chicago,409 N Rodeo Drive,Comanche,OK,73529,580-439-2333,us/ok/comanche/409-n-rodeo-drive/store-4624,34.37251131,-97.96453335,Oklahoma
2407,Lawton,America/Chicago,2612 Southwest Lee Boulevard,Lawton,OK,73505,580-355-7781,us/ok/lawton/2612-southwest-lee-boulevard/store-2407,34.5939375,-98.4303421,Oklahoma
2551,Memphis,America/Chicago,4009 Frayser-Raleigh Road,Memphis,TN,38128,901-385-2959,us/tn/memphis/4009-frayser-raleigh-road/store-2551,35.22059846,-89.92984884,Tennessee
4079,Memphis,America/Chicago,3540 Covington Pike,Memphis,TN,38135,901-388-1101,us/tn/memphis/3540-covington-pike/store-4079,35.22282148,-89.89367322,Tennessee
2561,Memphis,America/Chicago,4525 Stage Road,Memphis,TN,38128,901-383-1722,us/tn/memphis/4525-stage-road/store-2561,35.20560819,-89.9126304,Tennessee
5085,Ashdown,America/Chicago,990 S. Constitution Ave.,Ashdown,AR,71822,870-898-8330,us/ar/ashdown/990-s--constitution-ave/store-5085,33.66181325,-94.11870025,Arkansas
2584,Memphis,America/Chicago,2460 Poplar Avenue,Memphis,TN,38112,901-324-0850,us/tn/memphis/2460-poplar-avenue/store-2584,35.139318,-89.978486,Tennessee
2785,Paris,America/Chicago,2350 North Main Street,Paris,TX,75460,903-737-8525,us/tx/paris/2350-north-main-street/store-2785,33.68403742,-95.55440368,Texas
3060,Ulysses,America/Chicago,451 E. Oklahoma Street,Ulysses,KS,67880,620-356-3566,us/ks/ulysses/451-e--oklahoma-street/store-3060,37.57575085,-101.3533279,Kansas
3636,Reno,America/Chicago,6540 Lamar Avenue,Reno,TX,75462,903-784-1886,us/tx/reno/6540-lamar-avenue/store-3636,33.66273461,-95.46412913,Texas
2550,Memphis,America/Chicago,3804 Summer Avenue,Memphis,TN,38122,901-454-4930,us/tn/memphis/3804-summer-avenue/store-2550,35.14967789,-89.93422108,Tennessee
6423,Benton,America/Chicago,329 Main Street,Benton,KY,42025,270-906-2031,us/ky/benton/329-main-street/store-6423,36.86641609,-88.34974676,Kentucky
2694,Paris,America/Chicago,2425 Lamar Avenue,Paris,TX,75460,903-785-3618,us/tx/paris/2425-lamar-avenue/store-2694,33.66168935,-95.530544,Texas
6438,Goodland,America/Denver,2219 Enterprise Road,Goodland,KS,67735,785-890-3186,us/ks/goodland/2219-enterprise-road/store-6438,39.3329033,-101.725439,Kansas
4641,Cache,America/Chicago,112 East H Avenue,Cache,OK,73527,580-429-8705,us/ok/cache/112-east-h-avenue/store-4641,34.62318107,-98.62184986,Oklahoma
4997,Bartlett,America/Chicago,7636 Us Highway 70 North,Bartlett,TN,38135,901-377-7899,us/tn/bartlett/7636-us-highway-70-north/store-4997,35.2311998,-89.80907097,Tennessee
2846,Sayre,America/Chicago,1109 North 4Th Street,Sayre,OK,73662,580-928-2224,us/ok/sayre/1109-north-4th-street/store-2846,35.30282854,-99.64048507,Oklahoma
2548,Memphis,America/Chicago,6981 Highway 64,Memphis,TN,38133,901-385-8934,us/tn/memphis/6981-highway-64/store-2548,35.20436124,-89.83055279,Tennessee
3691,Memphis,America/Chicago,5860 Highway 70,Memphis,TN,38134,901-379-0307,us/tn/memphis/5860-highway-70/store-3691,35.17310454,-89.86798435,Tennessee
1769,Clarksville,America/Chicago,1812 West Main,Clarksville,TX,75426,903-427-5551,us/tx/clarksville/1812-west-main/store-1769,33.61029699,-95.0691323,Texas
2146,Hope,America/Chicago,128 S. Harvey,Hope,AR,71801,870-777-4205,us/ar/hope/128-s--harvey/store-2146,33.66647563,-93.59690251,Arkansas
4724,Alamo,America/Chicago,1340 West Church Street,Alamo,TN,38001,731-696-2375,us/tn/alamo/1340-west-church-street/store-4724,35.79148105,-89.14010458,Tennessee
6694,Dresden,America/Chicago,8545 Highway 22,Dresden,TN,38225,731-364-3200,us/tn/dresden/8545-highway-22/store-6694,36.27648398,-88.70728876,Tennessee
6315,Arlington,America/Chicago,6101 Airline Road,Arlington,TN,38002,901-867-9463,us/tn/arlington/6101-airline-road/store-6315,35.29238654,-89.67554306,Tennessee
3846,Dewitt,America/Chicago,1800 S. Whitehead Drive,Dewitt,AR,72042,870-946-8410,us/ar/dewitt/1800-s--whitehead-drive/store-3846,34.27557272,-91.34045676,Arkansas
4951,Greenfield,America/Chicago,1715 S. Meridian Street,Greenfield,TN,38230,731-235-1110,us/tn/greenfield/1715-s--meridian-street/store-4951,36.15155061,-88.80096138,Tennessee
2546,Memphis,America/Chicago,1500 Getwell Road,Memphis,TN,38111,901-744-6599,us/tn/memphis/1500-getwell-road/store-2546,35.09044237,-89.93067008,Tennessee
2506,Marietta,America/Chicago,1002 Memorial Drive,Marietta,OK,73448,580-276-9323,us/ok/marietta/1002-memorial-drive/store-2506,33.9410746,-97.12798773,Oklahoma
6173,Montgomery,America/Chicago,1220 Ogden Avenue,Montgomery,IL,60538,630-820-6811,us/il/montgomery/1220-ogden-avenue/store-6173,41.71782825,-88.28442693,Illinois
3015,Trenton,America/Chicago,2043 Highway 45 By-Pass,Trenton,TN,38382,731-855-0000,us/tn/trenton/2043-highway-45-by-pass/store-3015,35.96817294,-88.92985761,Tennessee
3413,Lakeland,America/Chicago,9696 Highway 64,Lakeland,TN,38002,901-385-9006,us/tn/lakeland/9696-highway-64/store-3413,35.20555779,-89.73891445,Tennessee
2570,Memphis,America/Chicago,1305 N. Germantown Parkway,Memphis,TN,38016,901-753-9119,us/tn/memphis/1305-n--germantown-parkway/store-2570,35.16120979,-89.79557009,Tennessee
3692,Memphis,America/Chicago,2865 South Perkins Road,Memphis,TN,38118,901-547-1001,us/tn/memphis/2865-south-perkins-road/store-3692,35.07071828,-89.90604624,Tennessee
2871,Southaven,America/Chicago,1185 Main Street,Southaven,MS,38671,662-393-8301,us/ms/southaven/1185-main-street/store-2871,34.99144183,-90.0105301,Mississippi
3280,Denison,America/Chicago,3325 Fm 120 West,Denison,TX,75020,903-465-5720,us/tx/denison/3325-fm-120-west/store-3280,33.76224565,-96.58708674,Texas
2540,Memphis,America/Chicago,3285 Shelby Drive,Memphis,TN,38118,901-366-0527,us/tn/memphis/3285-shelby-drive/store-2540,35.02034081,-89.95416172,Tennessee
3412,Horn Lake,America/Chicago,2344 Goodman Road West,Horn Lake,MS,38637,662-280-0900,us/ms/horn-lake/2344-goodman-road-west/store-3412,34.96320503,-90.03131211,Mississippi
2705,Perryton,America/Chicago,718 S. Main Street,Perryton,TX,79070,806-435-5476,us/tx/perryton/718-s--main-street/store-2705,36.3925664,-100.8031943,Texas
1641,Brownsville,America/Chicago,414 East Main Street,Brownsville,TN,38012,731-772-4184,us/tn/brownsville/414-east-main-street/store-1641,35.59327653,-89.25766782,Tennessee
3502,Walters,America/Chicago,219 W Missouri,Walters,OK,73572,580-875-3555,us/ok/walters/219-w-missouri/store-3502,34.36233803,-98.31194915,Oklahoma
4485,Pottsboro,America/Chicago,202 E Highway 120,Pottsboro,TX,75076,903-786-7130,us/tx/pottsboro/202-e-highway-120/store-4485,33.7633839,-96.66686386,Texas
3092,West Helena,America/Chicago,849 North Sebastian Street,West Helena,AR,72390,870-572-3488,us/ar/west-helena/849-north-sebastian-street/store-3092,34.55407,-90.65991,Arkansas
6063,Crest Hill,America/Chicago,1820 Plainfield Road,Crest Hill,IL,60403,815-725-8750,us/il/crest-hill/1820-plainfield-road/store-6063,41.5560109,-88.12671237,Illinois
1927,Denison,America/Chicago,2405 S Austin,Denison,TX,75020,903-462-6625,us/tx/denison/2405-s-austin/store-1927,33.73182278,-96.5393322,Texas
2537,Memphis,America/Chicago,3685 Mendenhall Road South,Memphis,TN,38115,901-795-4330,us/tn/memphis/3685-mendenhall-road-south/store-2537,35.04791208,-89.88676786,Tennessee
2016,Fordyce,America/Chicago,1103 North Edgar Street,Fordyce,AR,71742,870-352-5521,us/ar/fordyce/1103-north-edgar-street/store-2016,33.82310784,-92.42536983,Arkansas
5966,Sdi 5966 Aurora Il,America/Chicago,2974 Kirk Road,Aurora,IL,60502,630-375-8360,us/il/aurora/2974-kirk-road/store-5966,41.81608154,-88.28045056,Illinois
