id,name,street,city,state,zip,latitude,longitude,phone,state_name,brand,updated
34674,7-11 Str   290 Polifly Rd,290 POLIFLY RD,Hackensack,NJ,07601,40.8726066,-74.0615442,2014880825,New Jersey,7-11,2024-03-14
38112,7-11 Str   165 Paterson Ave,165 PATERSON AVE,Wallington,NJ,07057,40.849935,-74.1139842,5512193882,New Jersey,7-11,2024-03-14
34523,7-11 Str   29 County Rd,29 COUNTY RD,Tenafly,NJ,07670,40.9251816690695,-73.963290899992,2018940125,New Jersey,7-11,2024-03-14
39666,Bcp Store,423 STATE RT 17,Hasbrouck Heights,NJ,07604,40.8636710444844,-74.0652637928724,2012886338,New Jersey,7-11,2024-03-14
32136,7-Eleven Store,1247 TEANECK ROAD,Teaneck,NJ,07666-4914,40.8953074487365,-74.0007139742647,2018620109,New Jersey,7-11,2024-03-14
34695,7-Eleven Store,310 HUYLER ST,South Hackensack,NJ,07606,40.8693944,-74.0488059,2013432606,New Jersey,7-11,2024-03-14
11429,7-Eleven Store,107 CEDAR LN,Teaneck,NJ,07666-4442,40.885606835788,-74.010484367609,2016929533,New Jersey,7-11,2024-03-14
41113,7-Eleven,37 E MAIN ST,Elmsford,NY,10523,41.054428,-73.817589,8002550711,New York,7-11,2024-03-14
39669,Bcp Store,330 PALISADES AVE,Bogota,NJ,07603,40.876752,-74.025581,2018808600,New Jersey,7-11,2024-03-14
39026,Bcp Str    110 Jackson Ave,110 JACKSON AVE,Rutherford,NJ,07070,40.8378106109621,-74.1168621182441,2016720136,New Jersey,7-11,2024-03-14
41165,7-Eleven Store,16A MAIN ST,Clifton,NJ,07014,40.82887,-74.14444,2012502380,New Jersey,7-11,2024-03-14
18390,7-11 Str   300 Hackensack St,300 HACKENSACK ST,Wood Ridge,NJ,07075-1240,40.8494078206218,-74.0794301000244,2019337117,New Jersey,7-11,2024-03-14
20496,7-11 Str   544 Broad Street,544 BROAD STREET,Bloomfield,NJ,07003-2705,40.8122244,-74.194477,9737489570,New Jersey,7-11,2024-03-14
34180,7-Eleven Store,13 TENAFLY RD,Englewood,NJ,07631,40.8968166,-73.9789271,2015691181,New Jersey,7-11,2024-03-14
34211,7-Eleven Store,15 BLOOMFIELD AVE,Montclair,NJ,07042,40.8061768167836,-74.2084501683712,9733376461,New Jersey,7-11,2024-03-14
41723,7-Eleven,47 PINE STREET,Morristown,NJ,07960,40.796839,-74.478679,8002550711,New Jersey,7-11,2024-03-14
38115,7-11 Str   151 Columbia Turnpike,151 COLUMBIA TURNPIKE,Florham Park,NJ,07932,40.78763,-74.38907,9738450110,New Jersey,7-11,2024-03-14
11437,7-Eleven Store,280 S LIVINGSTON,Livingston,NJ,07039-4022,40.7868301691682,-74.3138797581195,9739943294,New Jersey,7-11,2024-03-14
29776,7-Eleven Store,272 LIBERTY ST,Little Ferry,NJ,07643-1381,40.8524451218173,-74.0427687192414,2019941160,New Jersey,7-11,2024-03-14
37189,7-Eleven Store,200 ROUTE 46,Little Ferry,NJ,07643,40.8541967316022,-74.0388111845459,2016411256,New Jersey,7-11,2024-03-14
38078,7-11 Str   111 Union Ave,111 UNION AVE,East Rutherford,NJ,07073,40.82766932409201,-74.09747559186764,2014214353,New Jersey,7-11,2024-03-14
29984,7-Eleven Store,231 MAIN STREET,Ridgefield Park,NJ,07660,40.8579973,-74.0244971,2012291601,New Jersey,7-11,2024-03-14
21390,7-11 Str   38 Passaic Ave,38 PASSAIC AVE,Nutley,NJ,07110-2941,40.8087167889388,-74.1581614315509,9732359529,New Jersey,7-11,2024-03-14
34524,7-Eleven Store,476 GRAND AVE,Englewood,NJ,07631,40.878377,-73.9821373,5512660799,New Jersey,7-11,2024-03-14
39713,Bcp Str    630 Bloomfield Ave,630 BLOOMFIELD AVE,Bloomfield,NJ,07003,40.7951945971515,-74.1995076835155,9737432727,New Jersey,7-11,2024-03-14
32353,7-11 Str   750 Rutherford Avenue,750 RUTHERFORD AVENUE,Lyndhurst,NJ,07071-1218,40.8136506,-74.1095105,2017290990,New Jersey,7-11,2024-03-14
40289,7-Eleven,284 Washington Avenue,CARLSTADT,NJ,07072,40.83337,-74.05362,2018045535,New Jersey,7-11,2024-03-14
11464,7-11 Str   341 Us Highway 46,341 US HIGHWAY 46,Budd Lake,NJ,07828-3205,40.86269580323957,-74.74920667880872,9736910606,New Jersey,7-11,2024-03-14
34233,7-11 Str   307 Central Ave,307 CENTRAL AVE,White Plains,NY,10606,41.0342992,-73.7836142,9146832520,New York,7-11,2024-03-14
16309,7-11 Str   112 Route 100,112 ROUTE 100,Katonah,NY,10536,41.27684594678897,-73.70780495916267,9144018244,New York,7-11,2024-03-14
11460,7-11 Str   42 Route 517,42 ROUTE 517,Hackettstown,NJ,07840-2708,40.903938,-74.823967,9088526477,New Jersey,7-11,2024-03-14
38990,7-Eleven Store,637 PATERSON AVE,Carlstadt,NJ,07072,40.81811,-74.06581,2018568526,New Jersey,7-11,2024-03-14
40083,7-Eleven,1695 Rte 46 West & Jones Road,FORT LEE,NJ,07024,40.85873,-73.97756,2013639296,New Jersey,7-11,2024-03-14
38268,7-11 Str   216 Belleville Ave,216 BELLEVILLE AVE,Belleville,NJ,07109,40.78752,-74.15865,5512252201,New Jersey,7-11,2024-03-14
35640,7-11 Str   516 Valley Rd,516 VALLEY RD,West Orange,NJ,07052,40.7705653572801,-74.2443488538265,9737362111,New Jersey,7-11,2024-03-14
35301,7-11 Str   448 Ridge Rd,448 RIDGE RD,North Arlington,NJ,07031,40.794776,-74.1284142,2019917289,New Jersey,7-11,2024-03-14
39322,Bcp Str    122 Bloomfield Ave,122 BLOOMFIELD AVE,Bloomfield,NJ,07003,40.7780892,-74.1889168,9737077741,New Jersey,7-11,2024-03-14
11427,7-11 Str   2374 Lemoine Av,2374 LEMOINE AV,Fort Lee,NJ,07024-6207,40.8629717257299,-73.9629106968641,2015927889,New Jersey,7-11,2024-03-14
11465,7-11 Str   294 Rt 206,294 RT 206,Flanders,NJ,07836-9577,40.8303628013087,-74.709383547306,9735847667,New Jersey,7-11,2024-03-14
38181,7-11 Str   858 Scarsdale Ave,858 SCARSDALE AVE,Scarsdale,NY,10583,40.987413,-73.808309,9143137667,New York,7-11,2024-03-14
39161,Bcp Str    1412 Bergen Blvd,1412 BERGEN BLVD,Fort Lee,NJ,07024,40.8493084264004,-73.9843824505805,2015859889,New Jersey,7-11,2024-03-14
40084,7-Eleven Store,54 ABBOTT AVE,Palisades Park,NJ,07650,40.8415,-73.9967,2019459640,New Jersey,7-11,2024-03-14
25986,7-11 Str   471 Mclean Avenue,471 MCLEAN AVENUE,Yonkers,NY,10705-4608,40.9105028,-73.8826736,9149692740,New York,7-11,2024-03-14
18609,7-11 Str   1605 Lemoine Avenue,1605 LEMOINE AVENUE,Fort Lee,NJ,07024-5607,40.8493561057664,-73.9709169065515,2014618684,New Jersey,7-11,2024-03-14
37091,7-11 Str   247 Freeway Dr,247 FREEWAY DR,East Orange,NJ,07018,40.7597119,-74.2109455,9736722964,New Jersey,7-11,2024-03-14
35055,7-11 Str   897 Schuyler Ave,897 SCHUYLER AVE,Kearny,NJ,07032,40.7775626798397,-74.1309050917789,2019976929,New Jersey,7-11,2024-03-14
26280,7-11 Str   731 Fairview Ave.,731 FAIRVIEW AVE.,Fairview,NJ,07022-1550,40.8209944200422,-74.0077601820394,2019430493,New Jersey,7-11,2024-03-14
37695,7-11 Str   93 Hawthorne Ave,93 HAWTHORNE AVE,East Orange,NJ,07018,40.7529465,-74.2095303,9736754101,New Jersey,7-11,2024-03-14
39319,Bcp Str    9100 Tonnelle Ave,9100 TONNELLE AVE,North Bergen,NJ,07047,40.8135392404864,-74.0100042521954,2018682711,New Jersey,7-11,2024-03-14
36429,7-11 Str   60 Valley St,60 VALLEY ST,South Orange,NJ,07079,40.7447083,-74.2591943,9737630161,New Jersey,7-11,2024-03-14
41637,7-Eleven,156 MOUNT VERNON AVE,Mount Vernon,NY,10550,40.913153,-73.849976,8002550711,New York,7-11,2024-03-14
24471,7-11 Str   645 Palisades Ave,645 PALISADES AVE,Cliffside Park,NJ,07010-3032,40.8247928,-73.9843832,2019418193,New Jersey,7-11,2024-03-14
36089,7-11 Str   490 Valley St,490 VALLEY ST,Maplewood,NJ,07040,40.7349925973616,-74.2681081698924,9733132200,New Jersey,7-11,2024-03-14
38126,7-Eleven Store,6 RIVER RD,Summit,NJ,07901,40.7291578,-74.3783931,7322597863,New Jersey,7-11,2024-03-14
39133,Bcp Store,478 RIVER RD,Edgewater,NJ,07020,40.81412,-73.98456,2013135323,New Jersey,7-11,2024-03-14
38302,7-11 Str   7001 John F Kennedy Blvd,7001 JOHN F KENNEDY BLVD,North Bergen,NJ,07047,40.79776,-74.01554,2016877242,New Jersey,7-11,2024-03-14
39315,Bcp Str    752 Irvington Ave,752 IRVINGTON AVE,Maplewood,NJ,07040,40.7312438,-74.2447378,9737624499,New Jersey,7-11,2024-03-14
34182,7-11 Str   6004 Bergenline Ave,6004 BERGENLINE AVE,West New York,NJ,07093,40.7889188364996,-74.0159225463867,2018548167,New Jersey,7-11,2024-03-14
18249,7-Eleven Store,266 HOOKER AVENUE,Poughkeepsie,NY,12603-3012,41.6864252293648,-73.9098657667671,8453374790,New York,7-11,2024-03-14
39549,Bcp Str    1845 Webster Ave,1845 WEBSTER AVE,Bronx,NY,10457,40.8466789069671,-73.9020359516143,7182944808,New York,7-11,2024-03-14
24107,7-Eleven Store,317 MORRIS AVE,Summit,NJ,07901-2557,40.716444,-74.362786,9082730985,New Jersey,7-11,2024-03-14
34052,7-11 Str   1712 Springfield Ave,1712 SPRINGFIELD AVE,Maplewood,NJ,07040,40.7220915898859,-74.2621667683124,8622464385,New Jersey,7-11,2024-03-14
39542,Bcp Str    4912 Bergenline Ave,4912 BERGENLINE AVE,West New York,NJ,07093,40.7825388548023,-74.0209207637326,2012710150,New Jersey,7-11,2024-03-14
35294,7-Eleven Store,6215 PARK AVE,West New York,NJ,07093,40.7883344833472,-74.0071792155504,2012952985,New Jersey,7-11,2024-03-14
11436,7-Eleven Store,565 MORRIS AV,Springfield,NJ,07081-1016,40.7163242858489,-74.3246193230152,9739120776,New Jersey,7-11,2024-03-14
37146,7-11 Str   790 Broad St,790 BROAD ST,Newark,NJ,07102,40.7352178,-74.1720832,9736397269,New Jersey,7-11,2024-03-14
39406,Bcp Str    3900 Bergenline,3900 BERGENLINE,Union City,NJ,07087,40.7758536,-74.0261899,2012230711,New Jersey,7-11,2024-03-14
38521,7-11 Str   3229 Bergenline Ave,3229 BERGENLINE AVE,Union City,NJ,07087,40.77301,-74.02861,2013903683,New Jersey,7-11,2024-03-14
37539,7-11 Str   801 Amsterdam Ave,801 AMSTERDAM AVE,New York,NY,10025,40.7964482,-73.9683976,2122227492,New York,7-11,2024-03-14
39467,Bcp Store,565 TONNELLE AVE,Jersey City,NJ,07307,40.7504986513166,-74.060332998688,2012161614,New Jersey,7-11,2024-03-14
37324,7-Eleven Store,234-240 ELIZABETH AVE,Newark,NJ,07108,40.71465899999999,-74.19189395337298,9738770925,New Jersey,7-11,2024-03-14
11434,7-Eleven Store,1361 STUYVESANT AVE,Union,NJ,07083-5336,40.702798537069,-74.2628426849842,9086875660,New Jersey,7-11,2024-03-14
39228,7-11 Str   2264 Morris Ave,2264 MORRIS AVE,Union,NJ,07083,40.6988475444478,-74.2815524339675,9086868559,New Jersey,7-11,2024-03-14
37116,7-11 Str   2256 Second Ave,2256 SECOND AVE,New York,NY,10029,40.796777,-73.9376865,2122895186,New York,7-11,2024-03-14
37104,7-11 Str   1642 Lexington Ave,1642 LEXINGTON AVE,New York,NY,10029,40.7908794549449,-73.9474768145192,2124100375,New York,7-11,2024-03-14
40090,7-Eleven,1320 Rte 52,CARMEL,NY,10512,41.50748,-73.68361,8458782598,New York,7-11,2024-03-14
35039,7-11 Str   1386 Liberty Ave,1386 LIBERTY AVE,Hillside,NJ,07205,40.7010212816839,-74.2302041454332,9088101023,New Jersey,7-11,2024-03-14
35516,7-Eleven Store,555 W 42ND ST,New York,NY,10036,40.760914875372,-73.9979718625545,9173883043,New York,7-11,2024-03-14
36477,7-11 Str   881 8th Ave,881 8TH AVE,New York,NY,10019,40.7640373928325,-73.985176384449,2122479379,New York,7-11,2024-03-14
38719,7-11 Str   1171 Liberty Ave,1171 LIBERTY AVE,Hillside,NJ,07205,40.69396,-74.23588,5512651525,New Jersey,7-11,2024-03-14
38463,7-Eleven Store,41 CENTRAL AVE,Jersey City,NJ,07306,40.73517,-74.05657,5512200141,New Jersey,7-11,2024-03-14
33579,7-11 Str   1453 3rd Ave,1453 3RD AVE,New York,NY,10028,40.7762680234676,-73.9555952041611,2122882056,New York,7-11,2024-03-14
33256,7-Eleven Store,205 US HIGHWAY 22,Springfield,NJ,07081-3109,40.6856091715058,-74.3211220310513,9733793206,New Jersey,7-11,2024-03-14
35670,7-11 Str   1683 1st Ave,1683 1ST AVE,New York,NY,10128,40.777825184164,-73.9490250405197,2122892304,New York,7-11,2024-03-14
33633,7-11 Str   345 W 42nd St,345 W 42ND ST,New York,NY,10036,40.7582087103612,-73.9914165437222,2122477144,New York,7-11,2024-03-14
34338,7-Eleven Store,33 JOURNAL SQUARE,Jersey City,NJ,07306,40.7306694539711,-74.0643122792243,2014207907,New Jersey,7-11,2024-03-14
