index,store_num,timezone,address,city,state,zip,phone,latitude,longitude,state_abbr,state_name
3777,005130,America/Los_Angeles,3562 S La Cienega Blvd,Los Angeles,{'isocode': 'US-CA'},90016,+13239549747,34.0226038421,-118.3719963485,CA,California
3779,028706,America/Los_Angeles,8440 Beverly Blvd.,Los Angeles,{'isocode': 'US-CA'},90048,+13236512061,34.0758313677,-118.3746062945,CA,California
3780,019260,America/Los_Angeles,2628 S Robertson Blvd,Los Angeles,{'isocode': 'US-CA'},90034,+13108151792,34.0375069602,-118.388423398,CA,California
3793,020961,America/Los_Angeles,40 San Felipe Road,Hollister,{'isocode': 'US-CA'},95023,+18316301887,36.8572506963,-121.4022651927,CA,California
3795,024362,America/Los_Angeles,431 Tres Pinos Rd,Hollister,{'isocode': 'US-CA'},95023,+18316360435,36.8392786082,-121.3948047147,CA,California
3802,040062,America/New_York,1340 Columbia Ave,Lancaster,{'isocode': 'US-PA'},17603,+17172954750,40.0380008216,-76.3398232779,PA,Pennsylvania
3803,024410,America/New_York,2600 N. Willow St Pike,Willow Street,{'isocode': 'US-PA'},17584,+17174644740,39.9840404534,-76.2802409815,PA,Pennsylvania
3804,040065,America/New_York,2040 Lincoln Hwy East,Lancaster,{'isocode': 'US-PA'},17602,+17174814936,40.0320642591,-76.2420439174,PA,Pennsylvania
3805,036256,America/New_York,1580 Strickler Rd,Mount Joy,{'isocode': 'US-PA'},17552,+17174768377,40.1127968659,-76.4518531158,PA,Pennsylvania
3806,037837,America/New_York,2 Trolley Run Rd.,Lititz,{'isocode': 'US-PA'},17543,+17176638131,40.1384472819,-76.3036978128,PA,Pennsylvania
3807,031408,America/New_York,880 East Main Street,Ephrata,{'isocode': 'US-PA'},17522,+17177338888,40.1648457385,-76.1555369374,PA,Pennsylvania
3808,037202,America/New_York,825 South Market St,Elizabethtown,{'isocode': 'US-PA'},17022,+17173618677,40.1441158289,-76.5972498979,PA,Pennsylvania
3809,024414,America/New_York,2411 E Market St,York,{'isocode': 'US-PA'},17402,+17177553961,39.974608,-76.679514,PA,Pennsylvania
3810,024416,America/New_York,2054 S Queen St,York,{'isocode': 'US-PA'},17403,+17178439423,39.9381776072,-76.6940379153,PA,Pennsylvania
3811,037076,America/New_York,1517 N. George Street,York,{'isocode': 'US-PA'},17404,+14452471859,39.9830880891,-76.7342457135,PA,Pennsylvania
3812,024409,America/New_York,2189 White St,York,{'isocode': 'US-PA'},17404,+17178540680,39.9634805507,-76.7692205772,PA,Pennsylvania
3813,040067,America/New_York,2100 W. Cumberland Street,Lebanon,{'isocode': 'US-PA'},17042,+17174121926,40.3385521914,-76.4484495505,PA,Pennsylvania
3814,040077,America/New_York,450 Shrewsbury Commons,Shrewsbury,{'isocode': 'US-PA'},17361,+17172271307,39.770529,-76.672134,PA,Pennsylvania
3815,040064,America/New_York,570 Walton Avenue,Hummelstown,{'isocode': 'US-PA'},17036,+17175669460,40.268334,-76.692203,PA,Pennsylvania
3816,040066,America/New_York,825 Eisenhower Blvd,Middletown,{'isocode': 'US-PA'},17057,+17179851257,40.2185678211,-76.791385635,PA,Pennsylvania
3847,032189,America/New_York,13610 SW 288th St,Homestead,{'isocode': 'US-FL'},33033,+13052452412,25.4993213748,-80.4112170245,FL,Florida
3853,004467,America/New_York,2935 SW 32nd Ave,Miami,{'isocode': 'US-FL'},33133,+13054470397,25.7364978235,-80.2455282176,FL,Florida
3854,025745,America/New_York,Homestead Town Square 987 North Homestead Blvd,Homestead,{'isocode': 'US-FL'},33030,+13052421159,25.4797983212,-80.4636208169,FL,Florida
3856,023193,America/Chicago,700 North Aspen,Broken Arrow,{'isocode': 'US-OK'},74012,+19182585334,36.0571609648,-95.8156751751,OK,Oklahoma
3857,022230,America/Chicago,1361 E. Kenosha Street,Broken Arrow,{'isocode': 'US-OK'},74012,+19182511742,36.0605926798,-95.7741463876,OK,Oklahoma
3858,020864,America/Chicago,3202 S Juniper Ave,Broken Arrow,{'isocode': 'US-OK'},74012,+19184499972,36.01788,-95.80241,OK,Oklahoma
3859,019312,America/Chicago,"Union Square Shopping Center 6105 S. Mingo Road, Suite C",Tulsa,{'isocode': 'US-OK'},74133,+19184612758,36.0750744931,-95.8679341551,OK,Oklahoma
3860,036004,America/Chicago,11108 East 41st Street,Tulsa,{'isocode': 'US-OK'},74146,+19188284632,36.1042289178,-95.8520459993,OK,Oklahoma
3861,004134,America/Chicago,8109 E 74Th Pl.,Tulsa,{'isocode': 'US-OK'},74133,+19182546652,36.0571722114,-95.8856082534,OK,Oklahoma
3862,029715,America/Chicago,7980 South 111th Street South,Bixby,{'isocode': 'US-OK'},74008,+19183648226,36.0024975115,-95.8881860851,OK,Oklahoma
3863,017975,America/Chicago,1810 S Garnett Rd,Tulsa,{'isocode': 'US-OK'},74128,+19184378525,36.135885,-95.851643,OK,Oklahoma
3864,004132,America/Chicago,4703 E 51st St,Tulsa,{'isocode': 'US-OK'},74135,+19184815238,36.0900777272,-95.9246000354,OK,Oklahoma
3865,033437,America/Chicago,11081 So. Oklahoma State Highway 51,Broken Arrow,{'isocode': 'US-OK'},74014,+19184862223,36.0044306893,-95.6813013694,OK,Oklahoma
3866,030895,America/Chicago,1100 N 193rd East Ave,Catoosa,{'isocode': 'US-OK'},74015,+19183796958,36.1699071737,-95.7620770172,OK,Oklahoma
3867,003233,America/Chicago,7804 E Admiral Place,Tulsa,{'isocode': 'US-OK'},74115,+19188354802,36.160562402,-95.8898899035,OK,Oklahoma
3868,004681,America/Chicago,1535 E 71st St,Tulsa,{'isocode': 'US-OK'},74136,+19184951825,36.0611,-95.9699,OK,Oklahoma
3869,020532,America/Chicago,555 West Main St,Jenks,{'isocode': 'US-OK'},74037,+19182986779,36.0228365215,-95.9756186571,OK,Oklahoma
3870,004945,America/Chicago,4710 S Peoria Ave,Tulsa,{'isocode': 'US-OK'},74105,+19187420090,36.0958783269,-95.9759839067,OK,Oklahoma
3871,000864,America/Chicago,3118 E 11th Street,Tulsa,{'isocode': 'US-OK'},74104,+19185920003,36.1476140319,-95.9441899394,OK,Oklahoma
3872,036306,America/Chicago,1722 W. 51st. Street,Tulsa,{'isocode': 'US-OK'},74107,+15392024610,36.0894837945,-96.0123870686,OK,Oklahoma
3873,029977,America/Chicago,1533 N. Peoria,Tulsa,{'isocode': 'US-OK'},74106,+19185990357,36.1782109266,-95.975255743,OK,Oklahoma
3874,039628,America/Chicago,15045 South Dogwood Street,Glenpool,{'isocode': 'US-OK'},74033,+15395001057,35.9457650765,-96.0081599222,OK,Oklahoma
3875,017156,America/Chicago,8551 N Owasso Expy,Owasso,{'isocode': 'US-OK'},74055,+19182728525,36.2776820668,-95.8471463225,OK,Oklahoma
3876,016942,America/Chicago,725 East Taft Avenue,Sapulpa,{'isocode': 'US-OK'},74066,+19182272004,35.9881155264,-96.1038134111,OK,Oklahoma
3877,022168,America/Chicago,305 W. 2nd Street.,Sand Springs,{'isocode': 'US-OK'},74063,+19182414207,36.1387595491,-96.1151066949,OK,Oklahoma
3878,030726,America/Chicago,13315 E. 116th Street North,Owasso,{'isocode': 'US-OK'},74055,+19183713550,36.3225717722,-95.8250715454,OK,Oklahoma
3879,003985,America/Chicago,1201 W Will Rogers Blvd,Claremore,{'isocode': 'US-OK'},74017,+19183413787,36.3158244639,-95.6241246792,OK,Oklahoma
3880,030889,America/Chicago,1401 W Highway 51,Wagoner,{'isocode': 'US-OK'},74467,+19186140021,35.9597380512,-95.3953602188,OK,Oklahoma
3896,003404,America/New_York,2169 Roswell Rd,Marietta,{'isocode': 'US-GA'},30062,+17705652051,33.9694580367,-84.4895682209,GA,Georgia
3897,005623,America/New_York,2971 Shallowford Rd,Marietta,{'isocode': 'US-GA'},30066,+17705789432,34.0366907115,-84.4642395521,GA,Georgia
3898,041243,America/New_York,2943 Canton Rd,Marietta,{'isocode': 'US-GA'},30066,+17707924444,34.0233482072,-84.5290870674,GA,Georgia
3899,003889,America/New_York,4880 Lower Roswell Rd,Marietta,{'isocode': 'US-GA'},30068,+17709715347,33.9661285786,-84.4107597923,GA,Georgia
3900,041239,America/New_York,165 Cobb Pkwy S,Marietta,{'isocode': 'US-GA'},30060,+17704275565,33.9479506909,-84.5183967631,GA,Georgia
3901,037728,America/New_York,400 Ernest W Barrett Pkwy - Kennesaw Mall,Kennesaw,{'isocode': 'US-GA'},30144,+14705242520,34.0180653738,-84.5637929796,GA,Georgia
3902,003734,America/New_York,10050 Highway 92,Woodstock,{'isocode': 'US-GA'},30188,+17709246724,34.085554596,-84.5209072063,GA,Georgia
3903,027711,America/New_York,3240 Barrett Lakes Blvd NW,Kennesaw,{'isocode': 'US-GA'},30144,+16787979946,34.0314418836,-84.5780249661,GA,Georgia
3904,002994,America/New_York,6560 Roswell Rd,Sandy Springs,{'isocode': 'US-GA'},30328,+14042553495,33.9349190347,-84.3801624273,GA,Georgia
3906,002995,America/New_York,2624 Cobb Pkwy SE,Smyrna,{'isocode': 'US-GA'},30080,+17709880479,33.8888180893,-84.4747922922,GA,Georgia
3913,041484,America/New_York,181 Highway 16 S,Denver,{'isocode': 'US-NC'},28037,+17048228546,35.4441,-80.9984,NC,North Carolina
3918,039117,America/New_York,109 Tuckaseege Road,Mt Holly,{'isocode': 'US-NC'},28120,+19802772383,35.2881151424,-81.0186516079,NC,North Carolina
3919,009585,America/New_York,101 Norman Station Blvd,Mooresville,{'isocode': 'US-NC'},28117,+17046644402,35.5933586691,-80.8566256843,NC,North Carolina
3920,040518,America/New_York,349 East Plaza Drive,Mooresville,{'isocode': 'US-NC'},28115,+19804478165,35.5924,-80.822,NC,North Carolina
3921,028007,America/New_York,369 S Avalon Park Blvd,Orlando,{'isocode': 'US-FL'},32828,+14072810954,28.540047318,-81.1509553885,FL,Florida
3922,022266,America/New_York,576 S. Alafaya Trail,Orlando,{'isocode': 'US-FL'},32828,+13212359536,28.5376109741,-81.2087832288,FL,Florida
3923,027985,America/New_York,16880 E. Colonial Dr.,Orlando,{'isocode': 'US-FL'},32820,+14075689114,28.5605838099,-81.131363588,FL,Florida
3924,004435,America/New_York,11893 E Colonial Dr,Orlando,{'isocode': 'US-FL'},32826,+13215586330,28.5672333925,-81.2056055953,FL,Florida
3925,034859,America/New_York,"12101 University Blvd., Suite 201",Orlando,{'isocode': 'US-FL'},32817,+14079302237,28.5982521783,-81.2088004887,FL,Florida
3926,027977,America/New_York,10005 University Blvd.,Orlando,{'isocode': 'US-FL'},32817,+14076792551,28.597952,-81.2438,FL,Florida
3927,023290,America/New_York,7853 Colonial Drive,Orlando,{'isocode': 'US-FL'},32807,+14072777543,28.568651388,-81.2816591032,FL,Florida
3928,027988,America/New_York,6065 S. Goldenrod Rd.,Orlando,{'isocode': 'US-FL'},32822,+14072492102,28.474967,-81.289559,FL,Florida
3929,027987,America/New_York,1859 W County Road 419,Oviedo,{'isocode': 'US-FL'},32765,+14073596612,28.6577718344,-81.1770747945,FL,Florida
3930,039596,America/New_York,2050 S Semoran Blvd,Orlando,{'isocode': 'US-FL'},32822,+14072739669,28.5201581556,-81.3109324694,FL,Florida
3931,027989,America/New_York,10211 Narcoossee Rd.,Orlando,{'isocode': 'US-FL'},32832,+14072824557,28.4178470285,-81.2428279564,FL,Florida
3932,039592,America/New_York,5503 S Semoran Blvd.,Orlando,{'isocode': 'US-FL'},32822,+14076582508,28.4830968737,-81.3095117336,FL,Florida
3933,002851,America/Chicago,7126 FM 1960 Rd. E,Humble,{'isocode': 'US-TX'},77346,+12818526220,29.9978525031,-95.1679934264,TX,Texas
3934,029352,America/Chicago,10811 Will Clayton Parkway,Humble,{'isocode': 'US-TX'},77338,+12813194545,29.9805925239,-95.218476659,TX,Texas
3935,033495,America/Chicago,14329 E Sam Houston Parkway N,Houston,{'isocode': 'US-TX'},77044,+12814583774,29.929291097,-95.2044441027,TX,Texas
3936,035697,America/Chicago,1710 Kingwood Drive,Kingwood,{'isocode': 'US-TX'},77339,+12813580268,30.0496838158,-95.2307559804,TX,Texas
3937,027789,America/Chicago,10019 FM 1960 Bypass,Humble,{'isocode': 'US-TX'},77338,+12815407420,30.0054409707,-95.2701523015,TX,Texas
3938,027803,America/Chicago,9639 N Sam Houston Pkwy E,Humble,{'isocode': 'US-TX'},77396,+12814411277,29.9355240212,-95.2476495371,TX,Texas
3939,035725,America/Chicago,24300 Eastex Frwy.,Kingwood,{'isocode': 'US-TX'},77339,+12813580334,30.0669764183,-95.2470892712,TX,Texas
3940,016667,America/Chicago,24891 FM 1314 Rd.,Porter,{'isocode': 'US-TX'},77365,+12813544608,30.1040407421,-95.2338862317,TX,Texas
3941,035705,America/Chicago,15797 Jfk Blvd,Houston,{'isocode': 'US-TX'},77032,+12815905601,29.9475297812,-95.3322909962,TX,Texas
3942,035825,America/Chicago,5425 Aldine Mail Rte.,Houston,{'isocode': 'US-TX'},77039,+12812270340,29.9024207251,-95.3092355024,TX,Texas
3943,041587,America/Denver,11771 North Grand Parkway East,New Caney,{'isocode': 'US-TX'},77357,+12813544032,30.12972,-95.23232,TX,Texas
3944,040336,America/Chicago,12352 Tidwell Rd,Houston,{'isocode': 'US-TX'},77044,+12814070783,29.8498,-95.2149,TX,Texas
3945,036522,America/Chicago,13727 FM 2100,Crosby,{'isocode': 'US-TX'},77532,+12813288714,29.8870240703,-95.0636284771,TX,Texas
3946,029863,America/Chicago,20193 Highway 59,New Caney,{'isocode': 'US-TX'},77357,+12816891376,30.1526325086,-95.2160082398,TX,Texas
3947,035714,America/Chicago,3140 Fm 1960 W,Humble,{'isocode': 'US-TX'},77338,+12818218612,30.0191613695,-95.3764035738,TX,Texas
3948,036793,America/New_York,1061 North Court Street,Medina,{'isocode': 'US-OH'},44256,+13306670097,41.1563572604,-81.8631585189,OH,Ohio
3949,029498,America/New_York,3296 Medina Rd,Medina,{'isocode': 'US-OH'},44256,+13307217895,41.1360861957,-81.8057869767,OH,Ohio
3950,036302,America/New_York,1794 Pearl Rd.,Brunswick,{'isocode': 'US-OH'},44212,+13302200491,41.2267143116,-81.8417471478,OH,Ohio
3951,004848,America/New_York,3250 Center Rd,Brunswick,{'isocode': 'US-OH'},44212,+13302732297,41.237887,-81.802868,OH,Ohio
3952,002187,America/New_York,973 High Street,Wadsworth,{'isocode': 'US-OH'},44281,+13303369242,41.0495,-81.7282,OH,Ohio
3953,002494,America/New_York,3847 W Market St,Fairlawn,{'isocode': 'US-OH'},44333,+13306664663,41.13625538,-81.6378467613,OH,Ohio
3954,040533,America/New_York,14529 Pearl Rd,Strongsville,{'isocode': 'US-OH'},44136,+14407322592,41.309869,-81.834704,OH,Ohio
3955,038762,America/New_York,8535 Willow Rd.,Burbank,{'isocode': 'US-OH'},44214,+13304619782,41.000883,-81.996765,OH,Ohio
3956,026277,America/New_York,6447 North Royalton Rd,North Royalton,{'isocode': 'US-OH'},44133,+14402371401,41.3134482547,-81.7311419552,OH,Ohio
3957,030680,America/New_York,1940 W. Market St,Akron,{'isocode': 'US-OH'},44313,+13308351359,41.1130816394,-81.5777382892,OH,Ohio
3958,001973,America/New_York,212 Wooster Rd,Barberton,{'isocode': 'US-OH'},44203,+13307453899,41.015981,-81.605745,OH,Ohio
3959,028400,America/New_York,2419 Romig Road,Akron,{'isocode': 'US-OH'},44320,+13307534537,41.0484251826,-81.5804451542,OH,Ohio
3960,003791,America/New_York,17565 E Bagley Rd.,Middleburg Heights,{'isocode': 'US-OH'},44130,+14408910888,41.3714250921,-81.8233064017,OH,Ohio
3961,040445,America/New_York,1298 West Bagley Road,Berea,{'isocode': 'US-OH'},44017,+14404039149,41.3727553939,-81.8912547174,OH,Ohio
3962,023464,America/New_York,6698 Pearl Road,Parma Heights,{'isocode': 'US-OH'},44130,+14408851250,41.3816335851,-81.7829031319,OH,Ohio
3963,017264,America/New_York,1075 West Pleasant Valley Rd,Parma,{'isocode': 'US-OH'},44134,+14408858226,41.3612087429,-81.6855446008,OH,Ohio
3964,002084,America/New_York,7475 Day Dr,Parma,{'isocode': 'US-OH'},44129,+14408866692,41.3803887419,-81.735697078,OH,Ohio
3965,031602,America/New_York,600 Chestnut Commons Dr,Elyria,{'isocode': 'US-OH'},44035,+14403654470,41.3472835178,-82.0674951506,OH,Ohio
3966,030174,America/New_York,32350 Lorain Road,North Ridgeville,{'isocode': 'US-OH'},44039,+14403533617,41.3861369134,-81.9761018339,OH,Ohio
3985,035439,America/Chicago,5402 Rowlett Road,Rowlett,{'isocode': 'US-TX'},75088,+19724757092,32.908448,-96.568927,TX,Texas
3986,035432,America/Chicago,1606 E Belt Line Rd.,Richardson,{'isocode': 'US-TX'},75081,+19727834689,32.944985206,-96.6941332971,TX,Texas
3991,024459,America/Chicago,6606 Dalrock Rd.,Rowlett,{'isocode': 'US-TX'},75089,+19724638438,32.91964,-96.517377,TX,Texas
3995,035444,America/Chicago,11829 Abrams Road,Dallas,{'isocode': 'US-TX'},75243,+12145756201,32.910092,-96.735869,TX,Texas
3997,027868,America/Chicago,517 W Arapaho Rd.,Richardson,{'isocode': 'US-TX'},75080,+19727836442,32.9619144102,-96.7361721435,TX,Texas
3998,031550,America/New_York,1683 Revere Beach Pkwy,Everett,{'isocode': 'US-MA'},02149,+16173893338,42.4023072796,-71.0422627584,MA,Massachusetts
3999,031555,America/New_York,339 Squire Road,Revere,{'isocode': 'US-MA'},02151,+17814850286,42.4269253782,-71.0127836712,MA,Massachusetts
4000,023972,America/New_York,Square One Mall 1201 Broadway,Saugus,{'isocode': 'US-MA'},01906,+17812319866,42.4609223958,-71.0271893674,MA,Massachusetts
4001,029261,America/New_York,421 Broadway,Saugus,{'isocode': 'US-MA'},01906,+17812311706,42.4857009573,-71.0193314415,MA,Massachusetts
4002,035162,America/New_York,76 Summer Street,Boston,{'isocode': 'US-MA'},02110,+18579901482,42.3539606733,-71.0582644181,MA,Massachusetts
4003,032157,America/New_York,24 Boston St 124 Boston St,Lynn,{'isocode': 'US-MA'},01904,+17815932395,42.4738417478,-70.9580792267,MA,Massachusetts
4004,037044,America/New_York,872 Commonwealth Avenue,Brookline,{'isocode': 'US-MA'},02467,+16179067204,42.35067,-71.11441,MA,Massachusetts
4005,039603,America/New_York,449 West Broadway,Boston,{'isocode': 'US-MA'},02127,+18573411572,42.3360148139,-71.0467326353,MA,Massachusetts
4006,041634,America/New_York,1222 Commonwealth Ave,Allston,{'isocode': 'US-MA'},02134,+18573410980,42.350184,-71.130677,MA,Massachusetts
4007,040446,America/New_York,276 Harvard St,Brookline,{'isocode': 'US-MA'},02446,+16179068595,42.342389,-71.12196,MA,Massachusetts
4008,029263,America/New_York,267 Highland Ave,Salem,{'isocode': 'US-MA'},01970,+19787409933,42.5038103526,-70.9227113852,MA,Massachusetts
4009,029270,America/New_York,186 Endicott Street,Danvers,{'isocode': 'US-MA'},01923,+19787771204,42.5479931679,-70.942463649,MA,Massachusetts
4029,030746,America/Los_Angeles,500 E 4th Ave,San Mateo,{'isocode': 'US-CA'},94401,+16504030395,37.5658342727,-122.3196671288,CA,California
4031,030105,America/Chicago,911 William D Fitch Pkwy,College Station,{'isocode': 'US-TX'},77845,+19796907979,30.5564131627,-96.2628885639,TX,Texas
4032,030118,America/Chicago,310 N Harvey Road,College Station,{'isocode': 'US-TX'},77840,+19796931963,30.6169589013,-96.3162633989,TX,Texas
4033,030159,America/Chicago,731 University Dr,College Station,{'isocode': 'US-TX'},77840,+19792601720,30.621772,-96.342213,TX,Texas
4034,030165,America/Chicago,3501 East 29th Street,Bryan,{'isocode': 'US-TX'},77802,+19798468071,30.6522199008,-96.3351598772,TX,Texas
4035,033369,America/Chicago,2305 Boonville Road,Bryan,{'isocode': 'US-TX'},77808,+19797311138,30.6725835714,-96.3341168004,TX,Texas
4036,030126,America/Chicago,920 South Texas Ave,Bryan,{'isocode': 'US-TX'},77803,+19798225007,30.6638,-96.3718,TX,Texas
4037,035703,America/Chicago,2607 Hwy 36 South,Brenham,{'isocode': 'US-TX'},77833,+19792779262,30.141207,-96.395533,TX,Texas
4038,036395,America/Chicago,2150 FM 1488,Hempstead,{'isocode': 'US-TX'},77445,+19796456190,30.1082823,-96.0463376305,TX,Texas
4039,034344,America/Chicago,2806 E Main St,Madisonville,{'isocode': 'US-TX'},77864,+19363483389,30.9643478788,-95.8856410627,TX,Texas
4040,038859,America/Chicago,19560 TX-105,Montgomery,{'isocode': 'US-TX'},77356,+17262155001,30.3853282886,-95.6620352771,TX,Texas
4041,030093,America/Chicago,15255 W. Hwy 105,Montgomery,{'isocode': 'US-TX'},77356,+19365882025,30.3566117018,-95.593009206,TX,Texas
4042,030155,America/Chicago,Sundance Ranch Sub-Division 129 Ih 45 South,Huntsville,{'isocode': 'US-TX'},77340,+19362912997,30.71578,-95.56933,TX,Texas
4043,030113,America/Chicago,2103 Sam Houston,Huntsville,{'isocode': 'US-TX'},77340,+19362956888,30.7100988487,-95.5509552649,TX,Texas
4058,041319,America/New_York,6113 Hickory Flat Highway,Canton,{'isocode': 'US-GA'},30114,+10000000000,34.1774,-84.422,GA,Georgia
4065,040515,America/New_York,2039 Wilson Boulevard,Arlington,{'isocode': 'US-VA'},22201,+15715604712,38.8920967478,-77.0837071966,VA,Virginia
4066,038869,America/New_York,5201 Hamlin Groves Trail,Winter Garden,{'isocode': 'US-FL'},34787,+13214135657,28.4762,-81.6263,FL,Florida
4067,032177,America/New_York,7970 Winter Garden Vineland Rd,Windermere,{'isocode': 'US-FL'},34786,+14073470550,28.44571099,-81.5593724183,FL,Florida
4068,039594,America/New_York,13309 W Colonial Dr,Winter Garden,{'isocode': 'US-FL'},34787,+14078779188,28.5515579245,-81.5803894311,FL,Florida
4069,039700,America/New_York,1606 Hammock Ridge Road,Clermont,{'isocode': 'US-FL'},34711,+13527175993,28.519825,-81.729198,FL,Florida
4070,021472,America/New_York,Citrus Tower 1810 East Highway 50,Clermont,{'isocode': 'US-FL'},34711,+13525369700,28.547406651,-81.7222290768,FL,Florida
4071,039600,America/New_York,8868 W. Colonial Dr,Ocoee,{'isocode': 'US-FL'},34761,+14072943780,28.5512721513,-81.5064031167,FL,Florida
4072,023298,America/New_York,2403 Hiawassee Rd,Orlando,{'isocode': 'US-FL'},32811,+14072929803,28.5160606303,-81.4844596407,FL,Florida
4073,022833,America/New_York,526 US Highway 27,Clermont,{'isocode': 'US-FL'},34714,+13523945172,28.353808378,-81.6759519134,FL,Florida
4074,037110,America/New_York,8910 West Irlo Bronson Memorial Pky,Kissimmee,{'isocode': 'US-FL'},34747,+14075970000,28.346227197,-81.6449276614,FL,Florida
4075,039602,America/New_York,7623 International Dr,Orlando,{'isocode': 'US-FL'},32819,+13217549462,28.452609431,-81.4706197558,FL,Florida
4076,032959,America/New_York,257 West Fountains Blvd,Ocoee,{'isocode': 'US-FL'},34761,+14076547106,28.6035712613,-81.5480510697,FL,Florida
4077,039587,America/New_York,11850 Glasshouse Lane,Orlando,{'isocode': 'US-FL'},32836,+16892447880,28.39977,-81.49082,FL,Florida
4078,023302,America/New_York,7784 W Irlo Bronson Mem Pkwy,Kissimmee,{'isocode': 'US-FL'},34747,+14073900385,28.3400843635,-81.5976293968,FL,Florida
4079,023299,America/New_York,5147 S Kirkman Rd,Orlando,{'isocode': 'US-FL'},32819,+14073527517,28.4873169141,-81.4581263783,FL,Florida
4080,036438,America/New_York,320 US Highway 27,Minneola,{'isocode': 'US-FL'},34715,+13529010149,28.577073,-81.749575,FL,Florida
4081,027978,America/New_York,6611 West Colonial Drive,Orlando,{'isocode': 'US-FL'},32818,+14072987241,28.5526419852,-81.4734971433,FL,Florida
4082,039597,America/New_York,5109 International Dr.,Orlando,{'isocode': 'US-FL'},32819,+14072269843,28.4715826411,-81.4509985423,FL,Florida
4100,039986,America/New_York,43230 Southern Walk Plaza,Ashburn,{'isocode': 'US-VA'},20148,+17037291263,39.0085788547,-77.5063591479,VA,Virginia
4103,036545,America/New_York,Shenandoah Square 982 Edwards Ferry Rd NE,Leesburg,{'isocode': 'US-VA'},20176,+17037772624,39.114433,-77.538843,VA,Virginia
4104,036543,America/New_York,2170 Centreville Rd,Herndon,{'isocode': 'US-VA'},20170,+17034377932,38.9589897264,-77.402816545,VA,Virginia
4105,040002,America/New_York,43311 Defender Drive,Chantilly,{'isocode': 'US-VA'},20152,+17037455337,38.9213599712,-77.5052058233,VA,Virginia
4106,039991,America/New_York,3019 Centerville Rd.,Herndon,{'isocode': 'US-VA'},20171,+15714011018,38.9229543614,-77.4165784959,VA,Virginia
4108,039983,America/New_York,13800 Metrotech Drive,Chantilly,{'isocode': 'US-VA'},20151,+17038179720,38.892782403,-77.4262922023,VA,Virginia
4109,039984,America/New_York,4418 Chantilly Place,Chantilly,{'isocode': 'US-VA'},20151,+17032632034,38.8866255138,-77.4444514262,VA,Virginia
4110,036547,America/New_York,12811 Federal Systems Park Dr,Fairfax,{'isocode': 'US-VA'},22033,+17034498990,38.8615780069,-77.3893808134,VA,Virginia
4167,026759,America/Los_Angeles,Universal Studios - City Walk 100 Universal City Plaza,Universal City,{'isocode': 'US-CA'},91608,+18189858226,34.1363877581,-118.3521290519,CA,California
4175,034014,America/New_York,90 Jericho Turnpike,Floral Park,{'isocode': 'US-NY'},11001,+15164216864,40.7274,-73.7085,NY,New York
4178,021382,America/New_York,1625 Hempstead Turnpike,Elmont,{'isocode': 'US-NY'},11003,+15163542817,40.7071246214,-73.7006583017,NY,New York
4201,039800,America/Los_Angeles,1953 E Colorado Blvd,Pasadena,{'isocode': 'US-CA'},91107,+16264321870,34.1462733956,-118.1100792849,CA,California
4238,027640,America/New_York,2469 E. Little Creek Rd.,Norfolk,{'isocode': 'US-VA'},23518,+17575834210,36.9152673832,-76.2129491152,VA,Virginia
4239,015359,America/New_York,1360 Great Neck Road,Virginia Beach,{'isocode': 'US-VA'},23454,+17574968742,36.8776100203,-76.0405408024,VA,Virginia
4240,005481,America/New_York,540 1st Colonial Rd,Virginia Beach,{'isocode': 'US-VA'},23451,+17574220881,36.8473918306,-76.0207089065,VA,Virginia
4243,033877,America/Denver,6910 10th St,Greeley,{'isocode': 'US-CO'},80634,+19703565727,40.4211793572,-104.791836,CO,Colorado
4244,033872,America/Denver,4638 Centerplace Drive,Greeley,{'isocode': 'US-CO'},80634,+19703393697,40.3948027393,-104.7558353083,CO,Colorado
4245,033859,America/Denver,3503 W 10th St,Greeley,{'isocode': 'US-CO'},80634,+19703565460,40.4232094838,-104.7355146703,CO,Colorado
4246,033868,America/Denver,2450 8th Avenue,Greeley,{'isocode': 'US-CO'},80631,+19703786708,40.3979904917,-104.6906295693,CO,Colorado
4247,036114,America/Denver,50 Telep Ave,Johnstown,{'isocode': 'US-CO'},80534,+19705878782,40.3355497531,-104.9244521691,CO,Colorado
4248,041490,America/Denver,101 12th Street,Windsor,{'isocode': 'US-CO'},80550,+19704604385,40.48018,-104.92005,CO,Colorado
4249,037090,America/Denver,6465 crossroads blvd,Windsor,{'isocode': 'US-CO'},80550,+17203652614,40.436395805,-104.9796742247,CO,Colorado
4250,036116,America/Denver,4645 Weitzel Street,Timnath,{'isocode': 'US-CO'},80547,+19704930036,40.5226017776,-104.9894457085,CO,Colorado
4251,001419,America/Denver,1330 Lincoln Ave,Loveland,{'isocode': 'US-CO'},80537,+19706630387,40.4064412228,-105.0727149056,CO,Colorado
4252,030718,America/Denver,115 65th St.,Loveland,{'isocode': 'US-CO'},80538,+19706672336,40.4589492903,-105.0780368038,CO,Colorado
4253,038754,America/Denver,1279 Grand Market Ave,Berthoud,{'isocode': 'US-CO'},80513,+19705780943,40.3365694493,-105.0948705031,CO,Colorado
4254,033862,America/Denver,4100 S. College Ave.,Fort Collins,{'isocode': 'US-CO'},80525,+19702820584,40.5301008526,-105.0767352803,CO,Colorado
