store_id,store_name,street,city,state,zip,timezone,phone,latitude,longitude,url,state_name,brand
8725,Dallas – Harry Hines Blvd,5350 Harry Hines Blvd.,Dallas,TX,75235,America/Chicago,(469) 862-9090,32.8137954,-96.8389143,us/tx/dallas/5350-harry-hines-blvd/store-8725,Texas,Arby's
7845,Keller – South Main St,1101 South Main St,Keller,TX,76248,America/Chicago,(682) 593-6400,32.9162791,-97.2545034,us/tx/keller/1101-south-main-st/store-7845,Texas,Arby's
5940,Russellville – 9th St,1110 W 9th St,Russellville,KY,42276,America/Chicago,(270) 726-6252,36.8315539,-86.9056851,us/ky/russellville/1110-w-9th-st/store-5940,Kentucky,Arby's
9030,Mequon,10911 N Port Washington Rd,Mequon,WI,53092,America/Chicago,(262) 236-9468,43.2161789,-87.923789,us/wi/mequon/10911-n-port-washington-rd/store-9030,Wisconsin,Arby's
6566,Indianapolis – 86 St,5607 W 86 St,Indianapolis,IN,46268,America/Indiana/Indianapolis,(317) 879-0128,39.9102138,-86.2604104,us/in/indianapolis/5607-w-86-st/store-6566,Indiana,Arby's
1533,La Porte – W State,1102 W State Rd 2,La Porte,IN,46350,America/Chicago,(219) 326-1718,41.600515,-86.7319322,us/in/la-porte/1102-w-state-rd-2/store-1533,Indiana,Arby's
5925,Indianapolis – Kentucky Ave,3487 Kentucky Ave,Indianapolis,IN,46221,America/Indiana/Indianapolis,(317) 240-3214,39.7141717,-86.2373254,us/in/indianapolis/3487-kentucky-ave/store-5925,Indiana,Arby's
7956,La Porte – Pine Lake Avenue,227 Pine Lake Avenue,La Porte,IN,46350,America/Chicago,(219) 362-2600,41.6176355,-86.7334843,us/in/la-porte/227-pine-lake-avenue/store-7956,Indiana,Arby's
6803,Indianapolis – Georgetown Rd,7002 Georgetown Rd,Indianapolis,IN,46268,America/Indiana/Indianapolis,(317) 293-3201,39.8805315,-86.2449078,us/in/indianapolis/7002-georgetown-rd/store-6803,Indiana,Arby's
248,Indianapolis – Lafayette Rd,3846 Lafayette Rd,Indianapolis,IN,46254,America/Indiana/Indianapolis,(317) 291-5685,39.8255452,-86.2371468,us/in/indianapolis/3846-lafayette-rd/store-248,Indiana,Arby's
7591,Cambridge – 2nd Ave,2350 2nd Ave SE,Cambridge,MN,55008,America/Chicago,(763) 689-6651,45.5721408,-93.194871,us/mn/cambridge/2350-2nd-ave-se/store-7591,Minnesota,Arby's
5499,Bedford – Harwood Rd,3237 Harwood Rd,Bedford,TX,76021,America/Chicago,(817) 545-4003,32.8523292,-97.1140044,us/tx/bedford/3237-harwood-rd/store-5499,Texas,Arby's
1015,Indianapolis – Vincennes Rd,3660 Vincennes Rd,Indianapolis,IN,46268,America/Indiana/Indianapolis,(317) 872-2979,39.915884,-86.2237503,us/in/indianapolis/3660-vincennes-rd/store-1015,Indiana,Arby's
6604,Logansport – W Market St,401 W Market St,Logansport,IN,46947,America/Indiana/Indianapolis,(574) 753-2619,40.7515385,-86.3748615,us/in/logansport/401-w-market-st/store-6604,Indiana,Arby's
5818,Dickson – Hwy 46 S,2330 Hwy 46 S,Dickson,TN,37055,America/Chicago,(615) 446-3500,36.0216149,-87.3397109,us/tn/dickson/2330-hwy-46-s/store-5818,Tennessee,Arby's
8463,Plover – Plover Rd,1825 Plover Rd,Plover,WI,54467,America/Chicago,(715) 295-4076,44.453439,-89.5248801,us/wi/plover/1825-plover-rd/store-8463,Wisconsin,Arby's
8558,Indianapolis – W Thompson Rd,1720 W. Thompson Rd.,Indianapolis,IN,46217,America/Indiana/Indianapolis,(317) 780-4540,39.6935031,-86.1909903,us/in/indianapolis/1720-w--thompson-rd/store-8558,Indiana,Arby's
7246,Fond Du Lac – 6606 Highway 23,West 6606 Highway 23,Fond Du Lac,WI,54937,America/Chicago,(920) 906-5054,43.78389,-88.488234,us/wi/fond-du-lac/west-6606-highway-23/store-7246,Wisconsin,Arby's
6138,Longview – McCan Road,1025 McCan Road,Longview,TX,75601,America/Chicago,(903) 758-0005,32.5077162,-94.7488074,us/tx/longview/1025-mccan-road/store-6138,Texas,Arby's
8090,Indianapolis – 801 10th St,801 W. 10th St.,Indianapolis,IN,46202,America/Indiana/Indianapolis,(317) 632-5409,39.7806464,-86.1720565,us/in/indianapolis/801-w--10th-st/store-8090,Indiana,Arby's
6744,Greenwood – N State,111 N State Road 135,Greenwood,IN,46142,America/Indiana/Indianapolis,(317) 881-3017,39.4175867,-86.1578281,us/in/greenwood/111-n-state-road-135/store-6744,Indiana,Arby's
8058,Saginaw – N Saginaw Blvd,1033 N. Saginaw Blvd.,Saginaw,TX,76179,America/Chicago,(817) 306-0247,32.8767422,-97.37888,us/tx/saginaw/1033-n--saginaw-blvd/store-8058,Texas,Arby's
6070,Stevens Point – Church Street,3115 Church Street,Stevens Point,WI,54481,America/Chicago,(715) 345-7888,44.5056023,-89.5670984,us/wi/stevens-point/3115-church-street/store-6070,Wisconsin,Arby's
6510,North Richland Hills – Grapevine Hwy,7640 Grapevine Hwy,North Richland Hills,TX,76180,America/Chicago,(817) 284-2656,32.8300728,-97.218984,us/tx/north-richland-hills/7640-grapevine-hwy/store-6510,Texas,Arby's
7115,Indianapolis – E South St,45 E South St,Indianapolis,IN,46225,America/Indiana/Indianapolis,(317) 423-1264,39.7610777,-86.1568542,us/in/indianapolis/45-e-south-st/store-7115,Indiana,Arby's
7898,Haltom City – N Beach St,5370 N Beach St,Haltom City,TX,76137,America/Chicago,(817) 581-6844,32.8431197,-97.2899246,us/tx/haltom-city/5370-n-beach-st/store-7898,Texas,Arby's
280,Indianapolis – S East St,3314 S East St,Indianapolis,IN,46227,America/Indiana/Indianapolis,(317) 783-1013,39.7175791,-86.1493591,us/in/indianapolis/3314-s-east-st/store-280,Indiana,Arby's
7014,Indianapolis – 96th St,35 E 96th St,Indianapolis,IN,46240,America/Indiana/Indianapolis,(317) 818-0806,39.9265862,-86.1564567,us/in/indianapolis/35-e-96th-st/store-7014,Indiana,Arby's
1624,Bossier City – Airline Dr,2015 Airline Dr,Bossier City,LA,71111,America/Chicago,(318) 742-7910,32.52992,-93.7040696,us/la/bossier-city/2015-airline-dr/store-1624,Louisiana,Arby's
7013,Indianapolis – Madison Ave,5915 Madison Ave,Indianapolis,IN,46227,America/Indiana/Indianapolis,(317) 784-2729,39.680757,-86.1318283,us/in/indianapolis/5915-madison-ave/store-7013,Indiana,Arby's
7790,Minden – Industrial Dr,13510 Industrial Dr,Minden,LA,71055,America/Chicago,(318) 371-3796,32.582032,-93.2485093,us/la/minden/13510-industrial-dr/store-7790,Louisiana,Arby's
7209,Haughton – N Elm St,490 N Elm St,Haughton,LA,71037,America/Chicago,(318) 390-9712,32.5450172,-93.5163522,us/la/haughton/490-n-elm-st/store-7209,Louisiana,Arby's
881,Indianapolis – E County Line Rd,2130 E County Line Rd,Indianapolis,IN,46227,America/Indiana/Indianapolis,(317) 882-1181,39.6359921,-86.1237464,us/in/indianapolis/2130-e-county-line-rd/store-881,Indiana,Arby's
8382,Azle – N Stewart St,201 N. Stewart St.,Azle,TX,76020,America/Chicago,(817) 444-9100,32.8919119,-97.5414776,us/tx/azle/201-n--stewart-st/store-8382,Texas,Arby's
6210,Sidney – Old Post Rd,829 Old Post Rd,Sidney,NE,69162,America/Denver,(308) 254-5010,41.1164704,-102.9480286,us/ne/sidney/829-old-post-rd/store-6210,Nebraska,Arby's
7279,Indianapolis – N Keystone Ave,6483 N Keystone Ave,Indianapolis,IN,46220,America/Indiana/Indianapolis,(317) 202-0680,39.8755502,-86.1217026,us/in/indianapolis/6483-n-keystone-ave/store-7279,Indiana,Arby's
8493,Van – S. Oak Street,1188 S. Oak Street,Van,TX,75790,America/Chicago,(903) 963-1122,32.5083387,-95.6421102,us/tx/van/1188-s--oak-street/store-8493,Texas,Arby's
6984,Stevens Point – US Highway 10,5700 Us Highway 10 E,Stevens Point,WI,54481,America/Chicago,(715) 342-0950,44.5240711,-89.5055526,us/wi/stevens-point/5700-us-highway-10-e/store-6984,Wisconsin,Arby's
9014,Dumas - S. Dumas,1940 S. Dumas,Dumas,TX,79029,America/Chicago,(806) 934-5778,35.8413116,-101.9734853,us/tx/dumas/1940-s--dumas/store-9014,Texas,Arby's
7259,Greenwood – Hwy 31 S,2140 Us Hwy 31 S,Greenwood,IN,46143,America/Indiana/Indianapolis,(317) 888-8829,39.58521557801743,-86.1008481655773,us/in/greenwood/2140-us-hwy-31-s/store-7259,Indiana,Arby's
1330,Arlington – N Collins St,1102 N Collins St,Arlington,TX,76011,America/Chicago,(817) 861-2785,32.7517643,-97.0976748,us/tx/arlington/1102-n-collins-st/store-1330,Texas,Arby's
5497,Carmel – Thatcher Lane,15130 Thatcher Lane,Carmel,IN,46032,America/Indiana/Indianapolis,(317) 844-2729,40.0085308,-86.1266067,us/in/carmel/15130-thatcher-lane/store-5497,Indiana,Arby's
5902,Greenwood – E Main St,954 E Main St,Greenwood,IN,46143,America/Indiana/Indianapolis,(317) 889-7425,39.6146921,-86.0843813,us/in/greenwood/954-e-main-st/store-5902,Indiana,Arby's
6958,Indianapolis – Emblem Dr,7030 Emblem Dr,Indianapolis,IN,46237,America/Indiana/Indianapolis,(317) 883-2606,39.6655311,-86.0806505,us/in/indianapolis/7030-emblem-dr/store-6958,Indiana,Arby's
5534,Indianapolis – S Emerson Ave,4925 S Emerson Ave,Indianapolis,IN,46203,America/Indiana/Indianapolis,(317) 783-4278,39.6956655,-86.081884,us/in/indianapolis/4925-s-emerson-ave/store-5534,Indiana,Arby's
8611,Fort Worth – Eastchase Parkway,1772 Eastchase Parkway,Fort Worth,TX,76120,America/Chicago,(682) 350-8700,32.7532721,-97.1715972,us/tx/fort-worth/1772-eastchase-parkway/store-8611,Texas,Arby's
6353,Franklin – N Morton St,1400 N Morton St,Franklin,IN,46131,America/Indiana/Indianapolis,(317) 738-0932,39.490381,-86.0649186,us/in/franklin/1400-n-morton-st/store-6353,Indiana,Arby's
7866,Fort Worth – Boat Club Dr,3788 Boat Club Dr,Fort Worth,TX,76135,America/Chicago,(817) 238-7638,32.8086558,-97.4217116,us/tx/fort-worth/3788-boat-club-dr/store-7866,Texas,Arby's
7487,Kokomo – S Dixon Rd,1536 S Dixon Rd,Kokomo,IN,46902,America/Indiana/Indianapolis,(765) 553-5843,40.4665344,-86.1644659,us/in/kokomo/1536-s-dixon-rd/store-7487,Indiana,Arby's
5447,Port Washington – Thomas Drive,100 Thomas Drive,Port Washington,WI,53074,America/Chicago,(262) 284-5206,43.4094765,-87.8715849,us/wi/port-washington/100-thomas-drive/store-5447,Wisconsin,Arby's
6329,Oshkosh – S Koeller St,2040 S Koeller St,Oshkosh,WI,54902,America/Chicago,(920) 235-1808,43.995311,-88.5785179,us/wi/oshkosh/2040-s-koeller-st/store-6329,Wisconsin,Arby's
5341,Springfield – Memorial Blvd,1303 Memorial Blvd,Springfield,TN,37172,America/Chicago,(615) 384-6077,36.500746,-86.8824404,us/tn/springfield/1303-memorial-blvd/store-5341,Tennessee,Arby's
7410,Greenwood – Highway 80,9600 Highway 80,Greenwood,LA,71033,America/Chicago,(318) 938-8790,32.4442824,-93.9829,us/la/greenwood/9600-highway-80/store-7410,Louisiana,Arby's
6639,Whiteland – N 300 E,5115 N 300 E,Whiteland,IN,46184,America/Indiana/Indianapolis,(317) 535-8829,39.55133,-86.0446063,us/in/whiteland/5115-n-300-e/store-6639,Indiana,Arby's
7606,Salem – N Mill St,301 N Mill St,Salem,IN,47167,America/Indiana/Indianapolis,(812) 883-4083,38.6082413,-86.1030037,us/in/salem/301-n-mill-st/store-7606,Indiana,Arby's
1065,Indianapolis – 82 St,6421 E 82 St,Indianapolis,IN,46250,America/Indiana/Indianapolis,(317) 842-4912,39.9048829,-86.0565911,us/in/indianapolis/6421-e-82-st/store-1065,Indiana,Arby's
933,Indianapolis – N Shadeland Ave,2079 N Shadeland Ave,Indianapolis,IN,46219,America/Indiana/Indianapolis,(317) 357-6595,39.7960532,-86.0447944,us/in/indianapolis/2079-n-shadeland-ave/store-933,Indiana,Arby's
6414,Dallas – W Wheatland Rd,2810 W Wheatland Rd,Dallas,TX,75237,America/Chicago,(972) 283-4475,32.6470959,-96.8660309,us/tx/dallas/2810-w-wheatland-rd/store-6414,Texas,Arby's
6374,Kokomo – Arrow St,401 Arrow St,Kokomo,IN,46902,America/Indiana/Indianapolis,(765) 453-2369,40.4315806,-86.1265354,us/in/kokomo/401-arrow-st/store-6374,Indiana,Arby's
738,Indianapolis – S Franklin Rd,25 S Franklin Rd,Indianapolis,IN,46219,America/Indiana/Indianapolis,(317) 897-7470,39.772416,-86.0258344,us/in/indianapolis/25-s-franklin-rd/store-738,Indiana,Arby's
6558,Grand Prairie – S Great Southwest Pkwy,4030 S Great Southwest Pkwy,Grand Prairie,TX,75052,America/Chicago,(972) 602-8899,32.6734258,-97.0447822,us/tx/grand-prairie/4030-s-great-southwest-pkwy/store-6558,Texas,Arby's
6449,Fishers – 96 St,7670 E 96 St,Fishers,IN,46038,America/Indiana/Indianapolis,(317) 598-9045,39.927495,-86.0355554,us/in/fishers/7670-e-96-st/store-6449,Indiana,Arby's
5446,Fishers – 116 St,7454 E 116 St,Fishers,IN,46038,America/Indiana/Indianapolis,(317) 842-2260,39.9571857,-86.0367466,us/in/fishers/7454-e-116-st/store-5446,Indiana,Arby's
776,Kokomo – E Markland Ave,1701 E Markland Ave,Kokomo,IN,46901,America/Indiana/Indianapolis,(765) 452-9262,40.4762695,-86.1104045,us/in/kokomo/1701-e-markland-ave/store-776,Indiana,Arby's
7816,Rice Lake – Decker Drive,2921 Decker Drive,Rice Lake,WI,54868,America/Chicago,(715) 234-1113,45.47251,-91.7532639,us/wi/rice-lake/2921-decker-drive/store-7816,Wisconsin,Arby's
7444,Kokomo – E Morgan St,1501 E Morgan St,Kokomo,IN,46901,America/Indiana/Indianapolis,(765) 450-3222,40.5053272,-86.1120556,us/in/kokomo/1501-e-morgan-st/store-7444,Indiana,Arby's
5700,Corydon – Hwy 135 N,2280 Hwy 135 N,Corydon,IN,47112,America/Kentucky/Louisville,(812) 738-1955,38.2343416,-86.1279202,us/in/corydon/2280-hwy-135-n/store-5700,Indiana,Arby's
8038,Fort Worth – Alta Mere Dr,601 Alta Mere Dr,Fort Worth,TX,76116,America/Chicago,(817) 626-8659,32.7513776,-97.4313119,us/tx/fort-worth/601-alta-mere-dr/store-8038,Texas,Arby's
7868,Fort Worth – Clifford St,9441 Clifford St.,Fort Worth,TX,76108,America/Chicago,(817) 367-1900,32.7639527,-97.4804439,us/tx/fort-worth/9441-clifford-st/store-7868,Texas,Arby's
5560,Arlington – South Cooper Street,4820 South Cooper Street,Arlington,TX,76015,America/Chicago,(817) 472-6395,32.66821,-97.1347388,us/tx/arlington/4820-south-cooper-street/store-5560,Texas,Arby's
1634,Shreveport – Bert Kouns Industrial Loop,2902 Bert Kouns Industrial Loop,Shreveport,LA,71118,America/Chicago,(318) 687-8947,32.4026121,-93.8055556,us/la/shreveport/2902-bert-kouns-industrial-loop/store-1634,Louisiana,Arby's
5993,Arlington – Little Rd,4406 Little Rd,Arlington,TX,76016,America/Chicago,(817) 483-2438,32.6761582,-97.1984964,us/tx/arlington/4406-little-rd/store-5993,Texas,Arby's
6539,Edinburgh – N US 31,11999 N Us 31,Edinburgh,IN,46124,America/Indiana/Indianapolis,(812) 526-6880,39.3106079,-85.9638414,us/in/edinburgh/11999-n-us-31/store-6539,Indiana,Arby's
6492,Indianapolis – E Washington St,10877 E Washington St,Indianapolis,IN,46229,America/Indiana/Indianapolis,(317) 897-0555,39.7753555,-85.9729469,us/in/indianapolis/10877-e-washington-st/store-6492,Indiana,Arby's
6357,Noblesville – Noble Creek Rd,200 Noble Creek Rd,Noblesville,IN,46060,America/Indiana/Indianapolis,(317) 773-5863,40.0434267,-85.9958971,us/in/noblesville/200-noble-creek-rd/store-6357,Indiana,Arby's
8261,Pierre – West Sioux Ave,319 West Sioux Ave,Pierre,SD,57501,America/Chicago,(605) 945-9955,44.3685521,-100.3577282,us/sd/pierre/319-west-sioux-ave/store-8261,South Dakota,Arby's
6393,Rochester – Main St,2002 Main St,Rochester,IN,46975,America/Indiana/Indianapolis,(574) 224-2729,41.0526732,-86.2189267,us/in/rochester/2002-main-st/store-6393,Indiana,Arby's
6714,Columbus – Jonathan Moore Pike,3450 Jonathan Moore Pike,Columbus,IN,47201,America/Indiana/Indianapolis,(812) 378-5277,39.2007798,-85.9621855,us/in/columbus/3450-jonathan-moore-pike/store-6714,Indiana,Arby's
1630,Plymouth – N Oak Road,2206 N Oak Road,Plymouth,IN,46563,America/Indiana/Indianapolis,(574) 936-6696,41.3622349,-86.3280501,us/in/plymouth/2206-n-oak-road/store-1630,Indiana,Arby's
7803,Alexandria – State Highway 29 South,4621 State Highway 29 South,Alexandria,MN,56308,America/Chicago,(320) 762-1960,45.8485436,-95.3869578,us/mn/alexandria/4621-state-highway-29-south/store-7803,Minnesota,Arby's
6776,Indianapolis – 11730 Pendleton Pike,11730 Pendleton Pike,Indianapolis,IN,46236,America/Indiana/Indianapolis,(317) 826-8837,39.8717364,-85.9582418,us/in/indianapolis/11730-pendleton-pike/store-6776,Indiana,Arby's
8850,"8850, Unit",513 North Service Road East,Ruston,LA,71270,America/Chicago,(318) 202-3682,32.5413236,-92.631201,us/la/ruston/513-north-service-road-east/store-8850,Louisiana,Arby's
1698,Peru – W Main St,812 W Main St,Peru,IN,46970,America/Indiana/Indianapolis,(765) 475-0765,40.7453646,-86.0920795,us/in/peru/812-w-main-st/store-1698,Indiana,Arby's
6375,Plymouth – Michigan Rd,795 Michigan Rd,Plymouth,IN,46563,America/Indiana/Indianapolis,(574) 784-9115,41.4506019545191,-86.309248986726,us/in/plymouth/795-michigan-rd/store-6375,Indiana,Arby's
8569,Red Oak – East Ovilla Rd,125 East Ovilla Rd.,Red Oak,TX,75154,America/Chicago,(469) 820-0400,32.5312208,-96.8150246,us/tx/red-oak/125-east-ovilla-rd/store-8569,Texas,Arby's
5281,Bowling Green – Russellville Rd,1818 Russellville Rd,Bowling Green,KY,42101,America/Chicago,(270) 842-0100,36.9810948,-86.4660642,us/ky/bowling-green/1818-russellville-rd/store-5281,Kentucky,Arby's
8086,Fishers – Olivia Way,"13910 Olivia Way, Suite 104",Fishers,IN,46037,America/Indiana/Indianapolis,(317) 773-5536,39.9898086,-85.9217901,"us/in/fishers/13910-olivia-way,-suite-104/store-8086",Indiana,Arby's
730,Columbus – East 25 St,2005 E 25 St,Columbus,IN,47201,America/Indiana/Indianapolis,(812) 376-6517,39.2231186,-85.8908383,us/in/columbus/2005-e-25-st/store-730,Indiana,Arby's
7038,Tupelo – S Gloster St,606 S Gloster St,Tupelo,MS,38801,America/Chicago,(662) 841-5147,34.2476909,-88.7163319,us/ms/tupelo/606-s-gloster-st/store-7038,Mississippi,Arby's
5233,Fort Worth – Alta Mesa Blvd,3832 Alta Mesa Blvd.,Fort Worth,TX,76133,America/Chicago,(817) 346-1948,32.6508628,-97.3750806,us/tx/fort-worth/3832-alta-mesa-blvd/store-5233,Texas,Arby's
1928,Tyler – South Broadway,4006 South Broadway,Tyler,TX,75701,America/Chicago,(903) 534-1735,32.3069068,-95.3002254,us/tx/tyler/4006-south-broadway/store-1928,Texas,Arby's
5810,Benbrook – US Hwy 377 South,9248 Us Hwy 377 South,Benbrook,TX,76126,America/Chicago,(817) 249-0716,32.6726091,-97.4707838,us/tx/benbrook/9248-us-hwy-377-south/store-5810,Texas,Arby's
7863,Nashville – Hwy 70 South,7689 Highway 70 South,Nashville,TN,37221,America/Chicago,(615) 662-3649,36.0789329,-86.9533998,us/tn/nashville/7689-highway-70-south/store-7863,Tennessee,Arby's
6140,Bowling Green – US 31W Byp,904 Us 31W Byp,Bowling Green,KY,42101,America/Chicago,(270) 843-0792,36.984539294111464,-86.43366063175563,us/ky/bowling-green/904-us-31w-byp/store-6140,Kentucky,Arby's
8364,Medford – East Broadway Ave,726 East Broadway Ave.,Medford,WI,54451,America/Chicago,(715) 748-4031,45.1413245,-90.3346156,us/wi/medford/726-east-broadway-ave/store-8364,Wisconsin,Arby's
5854,Weatherford – South Main Street,801 South Main Street,Weatherford,TX,76086,America/Chicago,(817) 594-9561,32.751223,-97.7971373,us/tx/weatherford/801-south-main-street/store-5854,Texas,Arby's
8435,White House – White House Crossing Way,"301 White House Crossing Way, Suite A",White House,TN,37188,America/Chicago,(615) 672-5253,36.4696898,-86.6786173,"us/tn/white-house/301-white-house-crossing-way,-suite-a/store-8435",Tennessee,Arby's
1777,Bowling Green – Scottsville Rd,2932 Scottsville Rd,Bowling Green,KY,42103,America/Chicago,(270) 842-9687,36.9450259,-86.4220327,us/ky/bowling-green/2932-scottsville-rd/store-1777,Kentucky,Arby's
1482,Seymour – E Tipton St,1930 E Tipton St,Seymour,IN,47274,America/Indiana/Indianapolis,(812) 522-1133,38.9574304,-85.8574601,us/in/seymour/1930-e-tipton-st/store-1482,Indiana,Arby's
7638,Neenah – Westowne Dr,1131 Westowne Dr,Neenah,WI,54956,America/Chicago,(920) 727-0042,44.1748684,-88.4912206,us/wi/neenah/1131-westowne-dr/store-7638,Wisconsin,Arby's
7923,Rothschild – County Trunk Hwy,1531 County Rd XX,Rothschild,WI,54474,America/Chicago,(715) 298-2173,44.8616365,-89.6386612,us/wi/rothschild/1531-county-rd-xx/store-7923,Wisconsin,Arby's
8889,Mineral Wells - Garrett Morris Pkwy,103 Garrett Morris Pkwy,Mineral Wells,TX,76067,America/Chicago,(940) 842-7001,32.810320105349554,-98.08219980311088,us/tx/mineral-wells/103-garrett-morris-pkwy/store-8889,Texas,Arby's
8071,Little Falls – Lemieur St,100 Lemieur St,Little Falls,MN,56345,America/Chicago,(320) 632-4768,45.9750554,-94.338115,us/mn/little-falls/100-lemieur-st/store-8071,Minnesota,Arby's
1157,South Bend – Lincoln Way W,3425 Lincoln Way W,South Bend,IN,46628,America/Indiana/Indianapolis,(574) 233-5592,41.6927863,-86.298112,us/in/south-bend/3425-lincoln-way-w/store-1157,Indiana,Arby's
239,Nashville – Rosa L Parks Blvd,2044 Rosa L. Parks Blvd.,Nashville,TN,37228,America/Chicago,(615) 742-3244,36.1900698,-86.7980527,us/tn/nashville/2044-rosa-l--parks-blvd/store-239,Tennessee,Arby's
5723,Burleson – NE Alsbury Blvd,801 Ne Alsbury Blvd,Burleson,TX,76028,America/Chicago,(817) 295-0043,32.5632716,-97.3223966,us/tx/burleson/801-ne-alsbury-blvd/store-5723,Texas,Arby's
7323,Midlothian – N Hwy 287,1501 N Hwy 287,Midlothian,TX,76065,America/Chicago,(972) 775-2820,32.483183,-97.0111478,us/tx/midlothian/1501-n-hwy-287/store-7323,Texas,Arby's
1857,Nashville – Dickerson Rd,3196 Dickerson Rd,Nashville,TN,37207,America/Chicago,(615) 228-1160,36.2340438,-86.7589701,us/tn/nashville/3196-dickerson-rd/store-1857,Tennessee,Arby's
5506,Goodlettsville – Conference Drive,912 Conference Drive,Goodlettsville,TN,37072,America/Chicago,(615) 851-1115,36.32392,-86.7015517,us/tn/goodlettsville/912-conference-drive/store-5506,Tennessee,Arby's
8731,Waxahachie – Dallas Highway,1680 Dallas Highway,Waxahachie,TX,75165,America/Chicago,(469) 570-6860,32.4301799,-96.8377171,us/tx/waxahachie/1680-dallas-highway/store-8731,Texas,Arby's
877,South Bend – Miami St,4615 Miami St,South Bend,IN,46614,America/Indiana/Indianapolis,(574) 291-1208,41.6275371,-86.2356188,us/in/south-bend/4615-miami-st/store-877,Indiana,Arby's
7215,South Bend – W Sample St,209 W Sample St,South Bend,IN,46601,America/Indiana/Indianapolis,(574) 246-9733,41.665737,-86.252351,us/in/south-bend/209-w-sample-st/store-7215,Indiana,Arby's
1749,Amarillo – S Ross St,2020 S Ross St,Amarillo,TX,79103,America/Chicago,(806) 372-6131,35.1897301,-101.8171064,us/tx/amarillo/2020-s-ross-st/store-1749,Texas,Arby's
1528,Monroe – Louisville Rd,2407 Louisville Rd,Monroe,LA,71201,America/Chicago,(318) 323-1700,32.5236803,-92.09784,us/la/monroe/2407-louisville-rd/store-1528,Louisiana,Arby's
1079,Greenfield – N State St,1705 N State St,Greenfield,IN,46140,America/Indiana/Indianapolis,(317) 462-6063,39.8088919,-85.7689273,us/in/greenfield/1705-n-state-st/store-1079,Indiana,Arby's
1433,Madison – Gallatin Pike S,919 Gallatin Pike S,Madison,TN,37115,America/Chicago,(615) 865-0754,36.251254,-86.717625,us/tn/madison/919-gallatin-pike-s/store-1433,Tennessee,Arby's
5099,Alliance – West 3rd St,1324 West 3rd St,Alliance,NE,69301,America/Denver,(308) 762-2700,42.0972797,-102.8915308,us/ne/alliance/1324-west-3rd-st/store-5099,Nebraska,Arby's
8704,West Monroe – Thomas Rd,528 Thomas Rd,West Monroe,LA,71292,America/Chicago,(318) 600-4377,32.4984724,-92.158186,us/la/west-monroe/528-thomas-rd/store-8704,Louisiana,Arby's
759,Madison – Gallatin Rd N,1779 Gallatin Rd N,Madison,TN,37115,America/Chicago,(615) 865-0950,36.194412,-86.7429822,us/tn/madison/1779-gallatin-rd-n/store-759,Tennessee,Arby's
7695,Portland – S Broadway Ste G,304 S Broadway Ste G,Portland,TN,37148,America/Chicago,(615) 323-7200,36.5779197,-86.5140591,us/tn/portland/304-s-broadway-ste-g/store-7695,Tennessee,Arby's
5279,Schofield – Grand Ave,927 Grand Ave,Schofield,WI,54476,America/Chicago,(715) 355-5578,44.9192607,-89.6122336,us/wi/schofield/927-grand-ave/store-5279,Wisconsin,Arby's
6775,Shelbyville – E State Rd 44,2501 E State Rd 44,Shelbyville,IN,46176,America/Indiana/Indianapolis,(317) 398-0665,39.523359,-85.7421882,us/in/shelbyville/2501-e-state-rd-44/store-6775,Indiana,Arby's
5744,Scottsburg – W Mcclain Ave,1532 W McClain Ave,Scottsburg,IN,47170,America/Indiana/Indianapolis,(812) 752-5991,38.6854018,-85.793031,us/in/scottsburg/1532-w-mcclain-ave/store-5744,Indiana,Arby's
677,South Bend – Lincoln Way E,1807 Lincoln Way E,South Bend,IN,46613,America/Indiana/Indianapolis,(574) 288-6487,41.6582721,-86.2199659,us/in/south-bend/1807-lincoln-way-e/store-677,Indiana,Arby's
833,South Bend – US Highway 33,52920 Us Hwy 33,South Bend,IN,46637,America/Indiana/Indianapolis,(574) 277-3300,41.7243679,-86.2499147,us/in/south-bend/52920-us-hwy-33/store-833,Indiana,Arby's
8161,Benton Harbor – E Napier Ave,890 E Napier Ave,Benton Harbor,MI,49022,America/Detroit,(269) 925-8497,42.0865566,-86.4372149,us/mi/benton-harbor/890-e-napier-ave/store-8161,Michigan,Arby's
7390,Kohler – State Hwy 28,4003 State Hwy 28,Kohler,WI,53044,America/Chicago,(920) 694-0051,43.7168129,-87.7641484,us/wi/kohler/4003-state-hwy-28/store-7390,Wisconsin,Arby's
5020,Appleton – W Wisconsin Ave,3801 W Wisconsin Ave,Appleton,WI,54914,America/Chicago,(920) 730-8267,44.2726954,-88.4633229,us/wi/appleton/3801-w-wisconsin-ave/store-5020,Wisconsin,Arby's
6532,New Albany – State St,2119 State St,New Albany,IN,47150,America/Kentucky/Louisville,(812) 944-6625,38.303509,-85.8389418,us/in/new-albany/2119-state-st/store-6532,Indiana,Arby's
8552,Appleton – West Calumet St,473 West Calumet St.,Appleton,WI,54915,America/Chicago,(920) 903-8374,44.2428118,-88.4138416,us/wi/appleton/473-west-calumet-st/store-8552,Wisconsin,Arby's
5976,Aberdeen – 6th Ave,1205 6th Ave SE,Aberdeen,SD,57401,America/Chicago,(605) 229-5460,45.4595994,-98.4697956,us/sd/aberdeen/1205-6th-ave-se/store-5976,South Dakota,Arby's
