store_id,street,city,state,zip,latitude,longitude,phone,url,state_name,brand
0200,200 Martin Luther King Junior Parkway,Brenham,TX,77833,30.1704189,-96.4006442,(713) 541-0500,https://shipleydonuts.com/locations/fc0200/,Texas,Shipley Do-nuts
0213,213 Promenade Boulevard,Flowood,MS,39232,32.3433757,-90.0570518,(769) 572-5043,https://shipleydonuts.com/locations/fc0213/,Mississippi,Shipley Do-nuts
0303,20303 Farm to Market Road 529,Cypress,TX,77433,29.8792266,-95.7206547,(832) 906-6622,https://shipleydonuts.com/locations/fc0303/,Texas,Shipley Do-nuts
0315,315 East Commerce Street,San Antonio,TX,78205,29.4242747,-98.4893608,(210) 908-9339,https://shipleydonuts.com/locations/fc0315/,Texas,Shipley Do-nuts
0521,5210 West Wadley Avenue,Midland,TX,79707,32.0131224,-102.1553657,(432) 218-6023,https://shipleydonuts.com/locations/fc0521/,Texas,Shipley Do-nuts
0704,704 Junction Highway,Kerrville,TX,78028,30.0566754,-99.15915369999999,(830) 315-3400,https://shipleydonuts.com/locations/fc0704/,Texas,Shipley Do-nuts
0998,998 Shady Grove Road,Hot Springs,AR,71901,34.4622452,-93.0263681,(501) 701-4434,https://shipleydonuts.com/locations/fc0998/,Arkansas,Shipley Do-nuts
1002,1245 Main Street,Buda,TX,78610,30.0874463,-97.82905079999999,(512) 312-9393,https://shipleydonuts.com/locations/fc1002/,Texas,Shipley Do-nuts
1070,10705 Market Street,Houston,TX,77029,29.7680172,-95.2398517,(713) 672-0065,https://shipleydonuts.com/locations/fc1070/,Texas,Shipley Do-nuts
1080,10807 Huffmeister Road,Houston,TX,77065,29.9322342,-95.62885779999999,(281) 653-9606,https://shipleydonuts.com/locations/fc1080/,Texas,Shipley Do-nuts
1093,326 Singing Oaks,Spring Branch,TX,78070,29.800585,-98.4194,(830) 438-3700,https://shipleydonuts.com/locations/fc1093/,Texas,Shipley Do-nuts
1205,1205 South Caraway Road,Jonesboro,AR,72401,35.8305439,-90.6780644,(870) 203-6124,https://shipleydonuts.com/locations/fc1205/,Arkansas,Shipley Do-nuts
1206,401 Southwest Drive,Jonesboro,AR,72401,35.817652,-90.708581,(870) 268-1414,https://shipleydonuts.com/locations/fc1206/,Arkansas,Shipley Do-nuts
1216,1216 North Jackson,Magnolia,AR,71753,33.2785669,-93.23638559999999,(870) 562-2694,https://shipleydonuts.com/locations/fc1216/,Arkansas,Shipley Do-nuts
1223,1223 Malcolm Avenue,Newport,AR,72112,35.6063816,-91.2644145,(870) 217-4098,https://shipleydonuts.com/locations/fc1223/,Arkansas,Shipley Do-nuts
1256,12568 Broadway Street,Pearland,TX,77584,29.5545281,-95.41502559999999,(281) 741-0270,https://shipleydonuts.com/locations/fc1256/,Texas,Shipley Do-nuts
1280,1280 North Interstate 35 Frontage Road,New Braunfels,TX,78130,29.6862273,-98.1286928,(830) 620-9930,https://shipleydonuts.com/locations/fc1280/,Texas,Shipley Do-nuts
1282,12827 Telge Road,Cypress,TX,77429,29.9625396,-95.650505,(281) 213-4400,https://shipleydonuts.com/locations/fc1282/,Texas,Shipley Do-nuts
1300,5225 Bellaire Boulevard,Bellaire,TX,77401,29.7050827,-95.47126879999999,(713) 664-3308,https://shipleydonuts.com/locations/fc1300/,Texas,Shipley Do-nuts
1301,1300 South Main Street,Pine Bluff,AR,71601,34.2168466,-92.0036598,(870) 850-7373,https://shipleydonuts.com/locations/fc1301/,Arkansas,Shipley Do-nuts
1310,8606 Almeda Road,Houston,TX,77054,29.67979509999999,-95.3939449,(346) 374-6982,https://shipleydonuts.com/locations/fc1310/,Texas,Shipley Do-nuts
1312,13120 Crystal Hill Road,Maumelle,AR,72113,34.8288046,-92.39086859999999,(501) 771-1518,https://shipleydonuts.com/locations/fc1312/,Arkansas,Shipley Do-nuts
1380,5302 Bingle Road,Houston,TX,77092,29.8416526,-95.4884522,(713) 686-5600,https://shipleydonuts.com/locations/fc1380/,Texas,Shipley Do-nuts
1427,1427 Hwy 62/65 North,Harrison,AR,72601,36.269281,-93.143128,(870) 204-5020,https://shipleydonuts.com/locations/fc1427/,Arkansas,Shipley Do-nuts
1433,1433 Farm to Market 1463,Katy,TX,77494,29.767082323934932,-95.83996164715192,(281) 574-2770,https://shipleydonuts.com/locations/fc1433/,Texas,Shipley Do-nuts
1455,14555 West Lake Houston Parkway,Houston,TX,77044,29.9377708,-95.1764074,(281) 864-5353,https://shipleydonuts.com/locations/fc1455/,Texas,Shipley Do-nuts
1463,6300 Farm to Market 1463,Fulshear,TX,77441,29.699830017494094,-95.8468715429569,(281) 505-0712,https://shipleydonuts.com/locations/fc1463/,Texas,Shipley Do-nuts
1485,20132 Farm to Market 1485,New Caney,TX,77357,30.154872430735278,-95.22320818895494,(832) 793-5100,https://shipleydonuts.com/locations/fc1485/,Texas,Shipley Do-nuts
1488,2550 Farm to Market Road 1488,Conroe,TX,77384,30.2310622,-95.5023578,(936) 231-8952,https://shipleydonuts.com/locations/fc1488/,Texas,Shipley Do-nuts
1501,1500 East Main Street,Magnolia,AR,71753,33.2669478,-93.2213472,(870) 234-1165,https://shipleydonuts.com/locations/fc1501/,Arkansas,Shipley Do-nuts
1513,12667 Beach Boulevard,Jacksonville,FL,32246,30.287886526420436,-81.48643198220901,(904) 551-1629,https://shipleydonuts.com/locations/fc1513/,Florida,Shipley Do-nuts
1560,1560 River Road,Boerne,TX,78006,29.789213472204406,-98.70573503862303,(830) 331-7477,https://shipleydonuts.com/locations/fc1560/,Texas,Shipley Do-nuts
1602,1602 Aquarena Springs Drive,San Marcos,TX,78666,29.8923679,-97.9179434,(512) 393-5010,https://shipleydonuts.com/locations/fc1602/,Texas,Shipley Do-nuts
1722,1722 Rodd Field Road,Corpus Christi,TX,78412,27.6893855,-97.3434063,(361) 452-2501,https://shipleydonuts.com/locations/fc1722/,Texas,Shipley Do-nuts
1742,17425 North Freeway,Houston,TX,77090,30.0198128,-95.4295909,(281) 836-5391,https://shipleydonuts.com/locations/fc1742/,Texas,Shipley Do-nuts
1764,2600 Farm to Market Road 1764,La Marque,TX,77568,29.40157540572038,-95.03562117242203,(409) 440-8694,https://shipleydonuts.com/locations/fc1764/,Texas,Shipley Do-nuts
1805,1805 West Main Street,Norman,OK,73069,35.2187253,-97.4686969,(405) 217-2251,https://shipleydonuts.com/locations/fc1805/,Oklahoma,Shipley Do-nuts
1916,1916 Avenue F,Bay City,TX,77414,28.9844632,-95.97057679999999,,https://shipleydonuts.com/locations/fc1916/,Texas,Shipley Do-nuts
1945,1945 West William Cannon Drive,Austin,TX,78745,30.2023878,-97.80626919999999,(512) 551-2435,https://shipleydonuts.com/locations/fc1945/,Texas,Shipley Do-nuts
2005,2113 West Anderson Lane,Austin,TX,78757,30.3547461,-97.72881269999999,(512) 371-7667,https://shipleydonuts.com/locations/fc2005/,Texas,Shipley Do-nuts
2103,2103 South Main Street,Stuttgart,AR,72160,34.4807567,-91.5528167,(870) 672-7224,https://shipleydonuts.com/locations/fc2103/,Arkansas,Shipley Do-nuts
2214,2214 East Race Avenue,Searcy,AR,72143,35.2508203,-91.710076,(501) 268-1999,https://shipleydonuts.com/locations/fc2214/,Arkansas,Shipley Do-nuts
2301,2301 U.S. Highway 190,Copperas Cove,TX,76522,31.120724,-97.87913999999999,(254) 518-1180,https://shipleydonuts.com/locations/fc2301/,Texas,Shipley Do-nuts
2380,23806 Aldine Westfield Road,Spring,TX,77373,30.056319930182823,-95.39264710492822,(832) 663-5074,https://shipleydonuts.com/locations/fc2380/,Texas,Shipley Do-nuts
2404,2404 Stadium Boulevard,Jonesboro,AR,72401,35.81529017105343,-90.66872835159302,(870) 933-7444,https://shipleydonuts.com/locations/fc2404/,Arkansas,Shipley Do-nuts
2405,3410 East Johnson Avenue,Jonesboro,AR,72401,35.85791926542268,-90.65789655029718,(870) 972-4767,https://shipleydonuts.com/locations/fc2405/,Arkansas,Shipley Do-nuts
2434,24345 Gosling Road,Spring,TX,77389,30.117746509762487,-95.50752364667912,(832) 381-0003,https://shipleydonuts.com/locations/fc2434/,Texas,Shipley Do-nuts
2505,2913 Macarthur Drive,Orange,TX,77630,30.094397743379666,-93.76145749447745,(409) 886-0400,https://shipleydonuts.com/locations/fc2505/,Texas,Shipley Do-nuts
2520,1336 Fannin Street,Columbus,TX,78934,29.7034007,-96.547191,(979) 733-0267,https://shipleydonuts.com/locations/fc2520/,Texas,Shipley Do-nuts
2525,1912 West Pecan Street,Pflugerville,TX,78660,30.446893286279963,-97.6451351232788,(512) 252-6329,https://shipleydonuts.com/locations/fc2525/,Texas,Shipley Do-nuts
2541,25417 Kuykendahl Road,Tomball,TX,77375,30.130594808110747,-95.5542974871025,(832) 717-6411,https://shipleydonuts.com/locations/fc2541/,Texas,Shipley Do-nuts
2560,10806 Spring Cypress Road,Houston,TX,77070,30.01412239999999,-95.5874395,(281) 257-5996,https://shipleydonuts.com/locations/fc2560/,Texas,Shipley Do-nuts
2561,2561 Metairie Road,Metairie,LA,70001,29.980675799424315,-90.15148337790984,(504) 264-7351,https://shipleydonuts.com/locations/fc2561/,Louisiana,Shipley Do-nuts
2575,2575 East Griffin Parkway,Mission,TX,78572,26.224008820209498,-98.27844300496292,(956) 271-1006,https://shipleydonuts.com/locations/fc2575/,Texas,Shipley Do-nuts
2600,1303 Pat Booker Road,Universal City,TX,78148,29.5504759,-98.29949889999999,(210) 560-2234,https://shipleydonuts.com/locations/fc2600/,Texas,Shipley Do-nuts
2601,2601 North Navarro Street,Victoria,TX,77901,28.8196807,-97.00094089999999,(361) 894-6386,https://shipleydonuts.com/locations/fc2601/,Texas,Shipley Do-nuts
2723,2723 Yale Street,Houston,TX,77008,29.8117452,-95.399731,(713) 677-0577,https://shipleydonuts.com/locations/fc2723/,Texas,Shipley Do-nuts
2920,9116 Grand Parkway,Tomball,TX,77375,30.0743514,-95.55897139999999,(346) 808-5826,https://shipleydonuts.com/locations/fc2920/,Texas,Shipley Do-nuts
3000,19757 Stokes Road,Waller,TX,77484,30.0613876,-95.9090897,(936) 372-3905,https://shipleydonuts.com/locations/fc3000/,Texas,Shipley Do-nuts
3001,3001 Judson Road,Longview,TX,75605,32.5466247523643,-94.74997853502235,(903) 663-4321,https://shipleydonuts.com/locations/fc3001/,Texas,Shipley Do-nuts
3011,2941 West Grand Parkway North,Katy,TX,77449,29.817513250964836,-95.77215000987053,(281) 665-7619,https://shipleydonuts.com/locations/fc3011/,Texas,Shipley Do-nuts
3020,302 Union Street,Dardanelle,AR,72834,35.2230488,-93.1583776,(479) 229-2909,https://shipleydonuts.com/locations/fc3020/,Arkansas,Shipley Do-nuts
3201,3201 Commercial Circle,New Braunfels,TX,78132,29.6753869,-98.15583459999999,(830) 625-2538,https://shipleydonuts.com/locations/fc3201/,Texas,Shipley Do-nuts
3249,3235 Riley Fuzzel Road,Spring,TX,77386,30.1160232,-95.3834445,(281) 288-9528,https://shipleydonuts.com/locations/fc3249/,Texas,Shipley Do-nuts
3300,3300 Southeast Loop 820,Fort Worth,TX,76140,32.6607285,-97.2746528,(817) 562-4752,https://shipleydonuts.com/locations/fc3300/,Texas,Shipley Do-nuts
3301,3301 Kemp Boulevard,Wichita Falls,TX,76308,33.87923381957485,-98.52867614603271,(940) 386-2222,https://shipleydonuts.com/locations/fc3301/,Texas,Shipley Do-nuts
3303,3303 East Main Street,Madisonville,TX,77864,30.966978903303882,-95.88111797979698,(936) 348-2260,https://shipleydonuts.com/locations/fc3303/,Texas,Shipley Do-nuts
3357,3357 Gilmer Road,Longview,TX,75604,32.5470715,-94.79933439999999,(903) 759-0354,https://shipleydonuts.com/locations/fc3357/,Texas,Shipley Do-nuts
3501,10401 Anderson Mill Road,Austin,TX,78750,30.446851375462376,-97.80439912202071,(512) 219-9170,https://shipleydonuts.com/locations/fc3501/,Texas,Shipley Do-nuts
3505,1441 South Valley Mills Drive,Waco,TX,76711,31.524355441154732,-97.1435121956314,(254) 714-2660,https://shipleydonuts.com/locations/fc3505/,Texas,Shipley Do-nuts
3515,925 North Industrial Boulevard,Bedford,TX,76021,32.8506463,-97.10042329999999,(817) 545-2944,https://shipleydonuts.com/locations/fc3515/,Texas,Shipley Do-nuts
3607,3607 South Main Street,Stafford,TX,77477,29.61983501476337,-95.56800029947509,(281) 969-7160,https://shipleydonuts.com/locations/fc3607/,Texas,Shipley Do-nuts
3629,3629 Nelson Road,Lake Charles,LA,70605,30.1912086,-93.2487575,(337) 419-1991,https://shipleydonuts.com/locations/fc3629/,Louisiana,Shipley Do-nuts
3800,405 West Main Street,Mesquite,TX,75149,32.7673834,-96.6026794,(972) 285-4744,https://shipleydonuts.com/locations/fc3800/,Texas,Shipley Do-nuts
3900,6417 Precinct Line Road,North Richland Hills,TX,76182,32.8639062,-97.18670829999999,(817) 849-2464,https://shipleydonuts.com/locations/fc3900/,Texas,Shipley Do-nuts
4070,407 South Arkansas Avenue,Russellville,AR,72801,35.282370180109695,-93.13392426672591,(479) 880-0885,https://shipleydonuts.com/locations/fc4070/,Arkansas,Shipley Do-nuts
4200,1218 West Bitters Road,San Antonio,TX,78216,29.5782512,-98.51207629999999,(210) 492-7900,https://shipleydonuts.com/locations/fc4200/,Texas,Shipley Do-nuts
4250,1134 Culebra Road,San Antonio,TX,78201,29.444711500495725,-98.5260610625656,(210) 736-0059,https://shipleydonuts.com/locations/fc4250/,Texas,Shipley Do-nuts
4501,2140 East Pioneer Parkway,Arlington,TX,76010,32.71144720000001,-97.072849,(817) 583-6619,https://shipleydonuts.com/locations/fc4501/,Texas,Shipley Do-nuts
4600,20711 Wilderness Oak,San Antonio,TX,78258,29.635201761067112,-98.51686687308576,(210) 481-0706,https://shipleydonuts.com/locations/fc4600/,Texas,Shipley Do-nuts
5010,3417 Aldine Mail Route Road,Houston,TX,77039,29.9028465,-95.33874460000001,(281) 449-3985,https://shipleydonuts.com/locations/fc5010/,Texas,Shipley Do-nuts
5015,11431 Airline Drive,Houston,TX,77060,29.9217624,-95.40772609999999,(281) 931-4315,https://shipleydonuts.com/locations/fc5015/,Texas,Shipley Do-nuts
5020,5847 West Airport Boulevard,Houston,TX,77035,29.643740881582428,-95.4927999958397,(713) 729-2381,https://shipleydonuts.com/locations/fc5020/,Texas,Shipley Do-nuts
5030,7220 Antoine Drive,Houston,TX,77088,29.865797,-95.4724334,(281) 445-6437,https://shipleydonuts.com/locations/fc5030/,Texas,Shipley Do-nuts
5035,10750 Barker Cypress Road,Cypress,TX,77433,29.93750969228777,-95.6803604951065,(281) 256-2408,https://shipleydonuts.com/locations/fc5035/,Texas,Shipley Do-nuts
5040,11568 Bellaire Boulevard,Houston,TX,77072,29.7041412,-95.5826924,(281) 498-6471,https://shipleydonuts.com/locations/fc5040/,Texas,Shipley Do-nuts
5055,979 Bunker Hill Road,Houston,TX,77024,29.78224545155928,-95.53211232023774,(281) 402-3145,https://shipleydonuts.com/locations/fc5055/,Texas,Shipley Do-nuts
5058,11551 Bissonnet Street,Houston,TX,77099,29.6745477,-95.5805597,(281) 568-6634,https://shipleydonuts.com/locations/fc5058/,Texas,Shipley Do-nuts
5060,6545 Bissonnet Street,Houston,TX,77074,29.69120899999999,-95.49912529999999,(713) 869-7621,https://shipleydonuts.com/locations/fc5060/,Texas,Shipley Do-nuts
5063,9209 Gulf Freeway,Houston,TX,77017,29.6557588,-95.2522029,(832) 295-6684,https://shipleydonuts.com/locations/fc5063/,Texas,Shipley Do-nuts
5065,1209 South Dairy Ashford Road,Houston,TX,77077,29.7598317,-95.6059149,(281) 589-9770,https://shipleydonuts.com/locations/fc5065/,Texas,Shipley Do-nuts
5070,13349 East Freeway,Houston,TX,77015,29.7712378,-95.1871837,(713) 485-5436,https://shipleydonuts.com/locations/fc5070/,Texas,Shipley Do-nuts
5080,3410 Ella Boulevard,Houston,TX,77018,29.8178627,-95.4292811,(713) 682-4343,https://shipleydonuts.com/locations/fc5080/,Texas,Shipley Do-nuts
5085,3040 Farm to Market 1960 Road East,Houston,TX,77073,30.02025,-95.38181999999999,(281) 443-7350,https://shipleydonuts.com/locations/fc5085/,Texas,Shipley Do-nuts
5088,3040 Farm to Market 1960,Humble,TX,77338,29.99911144978403,-95.19243635568084,(281) 852-7587,https://shipleydonuts.com/locations/fc5088/,Texas,Shipley Do-nuts
5090,2339 Farm to Market 1960 Road West,Houston,TX,77068,30.00535126848961,-95.46512455211484,(281) 440-1820,https://shipleydonuts.com/locations/fc5090/,Texas,Shipley Do-nuts
5100,9557 Farm to Market 1960,Houston,TX,77070,29.942679534355577,-95.56801233862305,(281) 955-0318,https://shipleydonuts.com/locations/fc5100/,Texas,Shipley Do-nuts
5105,3811 North Fry Road,Katy,TX,77449,29.828357815696805,-95.72056295959396,(281) 599-9995,https://shipleydonuts.com/locations/fc5105/,Texas,Shipley Do-nuts
5110,10985 Fuqua Street,Houston,TX,77089,29.6121554,-95.22440399999999,(713) 944-7510,https://shipleydonuts.com/locations/fc5110/,Texas,Shipley Do-nuts
5119,5119 Troup Highway,Tyler,TX,75707,32.2936076,-95.26007279999999,(903) 630-6281,https://shipleydonuts.com/locations/fc5119/,Texas,Shipley Do-nuts
5120,4410 West Fuqua Street,Houston,TX,77045,29.6136984,-95.4434685,(713) 433-0095,https://shipleydonuts.com/locations/fc5120/,Texas,Shipley Do-nuts
5122,1629 Gessner Road,Houston,TX,77080,29.8010676,-95.5452358,(713) 932-0905,https://shipleydonuts.com/locations/fc5122/,Texas,Shipley Do-nuts
5123,12671 Veterans Memorial Drive,Houston,TX,77014,29.9717746,-95.4867726,(281) 583-9484,https://shipleydonuts.com/locations/fc5123/,Texas,Shipley Do-nuts
5126,20077 Katy Freeway,Katy,TX,77450,29.78330145022187,-95.72134515704307,(281) 492-6186,https://shipleydonuts.com/locations/fc5126/,Texas,Shipley Do-nuts
5127,27110 Cinco Ranch Boulevard,Katy,TX,77494,29.715805827038043,-95.81341351964342,(281) 394-5002,https://shipleydonuts.com/locations/fc5127/,Texas,Shipley Do-nuts
5128,6734 South Texas 6,Houston,TX,77083,29.705242,-95.64505799999999,(281) 879-5300,https://shipleydonuts.com/locations/fc5128/,Texas,Shipley Do-nuts
5130,6400 Highway 6 North,Houston,TX,77084,29.871584651722298,-95.64480368220903,(281) 859-5654,https://shipleydonuts.com/locations/fc5130/,Texas,Shipley Do-nuts
5131,8601 Jensen Drive,Houston,TX,77093,29.8379539,-95.34311699999999,(713) 742-8315,https://shipleydonuts.com/locations/fc5131/,Texas,Shipley Do-nuts
5133,11617 Katy Freeway,Houston,TX,77079,29.783913451058233,-95.58930526249618,(281) 596-0096,https://shipleydonuts.com/locations/fc5133/,Texas,Shipley Do-nuts
5134,1997 Katy Mills Boulevard,Katy,TX,77494,29.78430018710929,-95.80673064173355,(832) 913-3068,https://shipleydonuts.com/locations/fc5134/,Texas,Shipley Do-nuts
5136,13639 Texas 249,Houston,TX,77086,29.9191233,-95.4934095,(281) 272-5000,https://shipleydonuts.com/locations/fc5136/,Texas,Shipley Do-nuts
5137,2321 South Texas 6,Houston,TX,77077,29.7387497,-95.64359750000001,(281) 679-7080,https://shipleydonuts.com/locations/fc5137/,Texas,Shipley Do-nuts
5138,28517 Texas 249,Tomball,TX,77375,30.0885228,-95.63271329999999,(281) 255-0490,https://shipleydonuts.com/locations/fc5138/,Texas,Shipley Do-nuts
5150,826 Little York Road,Houston,TX,77076,29.8700145,-95.36850989999999,(713) 692-3611,https://shipleydonuts.com/locations/fc5150/,Texas,Shipley Do-nuts
5156,7141 Louetta Road,Spring,TX,77379,30.022018,-95.5211946,(281) 257-3091,https://shipleydonuts.com/locations/fc5156/,Texas,Shipley Do-nuts
5158,1135 Mason Road,Katy,TX,77450,29.763749,-95.75115040000001,(281) 828-3031,https://shipleydonuts.com/locations/fc5158/,Texas,Shipley Do-nuts
5160,8901 Mesa Drive,Houston,TX,77028,29.8423047,-95.2627524,(713) 633-0580,https://shipleydonuts.com/locations/fc5160/,Texas,Shipley Do-nuts
5165,6411 Martin Luther King Boulevard,Houston,TX,77033,29.6851711,-95.34033889999999,(713) 738-2248,https://shipleydonuts.com/locations/fc5165/,Texas,Shipley Do-nuts
5170,3932 North Main Street,Houston,TX,77009,29.7934968,-95.3760779,(713) 862-4655,https://shipleydonuts.com/locations/fc5170/,Texas,Shipley Do-nuts
5175,3726 Scott Street,Houston,TX,77004,29.7218282,-95.35214889999999,(713) 748-7076,https://shipleydonuts.com/locations/fc5175/,Texas,Shipley Do-nuts
5180,518 East Davis Street,Conroe,TX,77301,30.3143345,-95.4504875,(936) 521-6986,https://shipleydonuts.com/locations/fc5180/,Texas,Shipley Do-nuts
5185,10517 South Post Oak Road,Houston,TX,77035,29.6671833,-95.4626005,(713) 728-9366,https://shipleydonuts.com/locations/fc5185/,Texas,Shipley Do-nuts
5190,6602 North Shepherd Drive,Houston,TX,77091,29.8599438,-95.41201579999999,(713) 993-6560,https://shipleydonuts.com/locations/fc5190/,Texas,Shipley Do-nuts
5192,15135 Old Humble Road,Humble,TX,77396,29.94138869999999,-95.28323999999999,(281) 441-2622,https://shipleydonuts.com/locations/fc5192/,Texas,Shipley Do-nuts
5198,14135 Northwest Freeway,Houston,TX,77040,29.859101236923976,-95.5260976067459,(713) 485-0691,https://shipleydonuts.com/locations/fc5198/,Texas,Shipley Do-nuts
5200,5513 Richmond Avenue,Houston,TX,77056,29.731070449567298,-95.47454702453689,(713) 781-4880,https://shipleydonuts.com/locations/fc5200/,Texas,Shipley Do-nuts
5205,11285 Southwest Freeway,Houston,TX,77031,29.654200504641747,-95.56426166137695,(832) 295-6653,https://shipleydonuts.com/locations/fc5205/,Texas,Shipley Do-nuts
5210,8802 Stella Link Road,Houston,TX,77025,29.6868792,-95.4404988,(713) 661-5267,https://shipleydonuts.com/locations/fc5210/,Texas,Shipley Do-nuts
5214,2538 South Voss Road,Houston,TX,77057,29.7399243,-95.50145189999999,(713) 435-0085,https://shipleydonuts.com/locations/fc5214/,Texas,Shipley Do-nuts
5215,6619 Tidwell Road,Houston,TX,77016,29.8487019,-95.3025287,(713) 635-4494,https://shipleydonuts.com/locations/fc5215/,Texas,Shipley Do-nuts
5220,6115 Telephone Road,Houston,TX,77087,29.677355,-95.290515,(713) 644-9666,https://shipleydonuts.com/locations/fc5220/,Texas,Shipley Do-nuts
5230,19015 Tomball Parkway,Houston,TX,77070,29.971526,-95.5629327,(832) 688-5166,https://shipleydonuts.com/locations/fc5230/,Texas,Shipley Do-nuts
5240,4505 Bissonnet Street,Bellaire,TX,77401,29.715527720794153,-95.45174454788513,(713) 665-2530,https://shipleydonuts.com/locations/fc5240/,Texas,Shipley Do-nuts
5245,6115 Washington Avenue,Houston,TX,77007,29.77154845692454,-95.42387187480927,(713) 869-8622,https://shipleydonuts.com/locations/fc5245/,Texas,Shipley Do-nuts
5248,12403 Westheimer Road,Houston,TX,77077,29.73587099999999,-95.60025,(713) 589-3292,https://shipleydonuts.com/locations/fc5248/,Texas,Shipley Do-nuts
5250,9643 Westheimer Road,Houston,TX,77063,29.73692275684482,-95.53783171779098,(713) 781-9722,https://shipleydonuts.com/locations/fc5250/,Texas,Shipley Do-nuts
5253,5257 Walzem Road,San Antonio,TX,78218,29.510670609517504,-98.38640123605728,(210) 646-7324,https://shipleydonuts.com/locations/fc5253/,Texas,Shipley Do-nuts
5255,121 West Rankin Road,Houston,TX,77060,29.9652874,-95.4206088,(281) 873-8786,https://shipleydonuts.com/locations/fc5255/,Texas,Shipley Do-nuts
5257,1401 West Mount Houston Road,Houston,TX,77038,29.8976537,-95.4268773,(281) 931-7000,https://shipleydonuts.com/locations/fc5257/,Texas,Shipley Do-nuts
5263,5263 Old Highway 11,Hattiesburg,MS,39402,31.3117552,-89.4110461,(601) 336-7158,https://shipleydonuts.com/locations/fc5263/,Mississippi,Shipley Do-nuts
5310,9203 South Main Street,Houston,TX,77025,29.684919,-95.421393,(713) 666-9203,https://shipleydonuts.com/locations/fc5310/,Texas,Shipley Do-nuts
5400,5400 South Parker Road,Aurora,CO,80015,39.6170505,-104.8176235,(303) 690-4127,https://shipleydonuts.com/locations/fc5400/,Colorado,Shipley Do-nuts
5565,5565 Essen Lane,Baton Rouge,LA,70809,30.3976512614366,-91.10731244087219,(225) 256-0007,https://shipleydonuts.com/locations/fc5565/,Louisiana,Shipley Do-nuts
5911,5911 19th Street,Lubbock,TX,79407,33.57773558883616,-101.94618300006941,(806) 993-5144,https://shipleydonuts.com/locations/fc5911/,Texas,Shipley Do-nuts
6000,921 North Velasco Street,Angleton,TX,77515,29.1725773,-95.43263999999999,(979) 849-4412,https://shipleydonuts.com/locations/fc6000/,Texas,Shipley Do-nuts
6007,1479 East Highway 6,Alvin,TX,77511,29.4250841,-95.2309294,(281) 824-8007,https://shipleydonuts.com/locations/fc6007/,Texas,Shipley Do-nuts
